customer_id,division_name,district_name,farm_size_acres,customer_segment,crop_type,signup_date,acquisition_channel,district_id,division_id
C00946,Rangpur,Rangpur,1.86,Smallholder (<2 acre),Vegetables,2025-04-07,Field Dealer Network,DT005,D02
C00947,Dhaka,Gazipur,2.08,Medium (2-5 acre),Potato,2025-03-14,Organic Search,DT017,D05
C00948,Chattogram,Comilla,2.43,Medium (2-5 acre),Maize,2025-02-18,Organic Search,DT025,D07
C00949,Chattogram,Feni,1.25,Smallholder (<2 acre),Jute,2026-04-11,Field Dealer Network,DT026,D07
C00950,Khulna,Satkhira,3.21,Medium (2-5 acre),Potato,2025-09-06,Organic Search,DT011,D03
C00951,Mymensingh,Jamalpur,0.32,Smallholder (<2 acre),Wheat,2025-05-20,Facebook Ads,DT014,D04
C00952,Rangpur,Dinajpur,0.2,Smallholder (<2 acre),Rice (Aman),2026-02-04,Referral/NGO Partner,DT006,D02
C00953,Rangpur,Rangpur,0.26,Smallholder (<2 acre),Jute,2025-09-28,Organic Search,DT005,D02
C00954,Rangpur,Rangpur,3.96,Medium (2-5 acre),Rice (Boro),2025-08-20,Facebook Ads,DT005,D02
C00955,Sylhet,Habiganj,2.68,Medium (2-5 acre),Jute,2025-04-10,Field Dealer Network,DT029,D08
C00956,Chattogram,Cox'S Bazar,1.66,Smallholder (<2 acre),Wheat,2025-01-21,Organic Search,DT024,D07
C00957,Barishal,Bhola,0.85,Smallholder (<2 acre),Mustard,2025-02-26,SMS Campaign,DT022,D06
C00958,Mymensingh,Jamalpur,2.33,Medium (2-5 acre),Rice (Aman),2025-01-14,Field Dealer Network,DT014,D04
C00959,Mymensingh,Netrokona,6.16,Large (>5 acre),Rice (Boro),2026-04-10,Organic Search,DT015,D04
C00960,Mymensingh,Netrokona,5.32,Large (>5 acre),Vegetables,2026-01-22,Referral/NGO Partner,DT015,D04
C00961,Mymensingh,Jamalpur,1.76,Smallholder (<2 acre),Jute,2025-10-08,Organic Search,DT014,D04
C00962,Khulna,Satkhira,2.0,Medium (2-5 acre),Vegetables,2025-09-14,SMS Campaign,DT011,D03
C00963,Rajshahi,Pabna,0.4,Smallholder (<2 acre),Maize,2026-03-04,Field Dealer Network,DT003,D01
C00964,Rajshahi,Pabna,5.67,Large (>5 acre),Jute,2025-01-05,Organic Search,DT003,D01
C00965,Sylhet,Moulvibazar,3.94,Medium (2-5 acre),Tea,2025-08-31,Direct,DT028,D08
C00966,Mymensingh,Netrokona,2.45,Medium (2-5 acre),Rice (Aman),2025-11-07,Facebook Ads,DT015,D04
C00967,Sylhet,Sylhet,0.94,Smallholder (<2 acre),Mustard,2025-09-25,Referral/NGO Partner,DT027,D08
C00968,Rangpur,Gaibandha,1.43,Smallholder (<2 acre),Vegetables,2025-10-31,Organic Search,DT008,D02
C00969,Mymensingh,Jamalpur,1.15,Smallholder (<2 acre),Vegetables,2025-05-08,Referral/NGO Partner,DT014,D04
C00970,Rangpur,Dinajpur,3.4,Medium (2-5 acre),Jute,2026-03-16,Organic Search,DT006,D02
C00971,Rangpur,Kurigram,1.48,Smallholder (<2 acre),Rice (Boro),2025-07-28,Referral/NGO Partner,DT007,D02
C00972,Rajshahi,Rajshahi,2.05,Medium (2-5 acre),Jute,2025-06-01,Field Dealer Network,DT001,D01
C00973,Rajshahi,Rajshahi,3.57,Medium (2-5 acre),Rice (Boro),2025-05-31,Facebook Ads,DT001,D01
C00974,Chattogram,Feni,2.15,Medium (2-5 acre),Vegetables,2025-06-18,Organic Search,DT026,D07
C00975,Khulna,Satkhira,0.94,Smallholder (<2 acre),Jute,2025-09-17,Organic Search,DT011,D03
C00976,Dhaka,Gazipur,1.82,Smallholder (<2 acre),Wheat,2025-01-07,SMS Campaign,DT017,D05
C00977,Mymensingh,Jamalpur,3.57,Medium (2-5 acre),Vegetables,2025-06-12,Facebook Ads,DT014,D04
C00978,Khulna,Khulna,3.82,Medium (2-5 acre),Mustard,2025-09-16,Referral/NGO Partner,DT009,D03
C00979,Mymensingh,Netrokona,1.47,Smallholder (<2 acre),Rice (Boro),2026-04-12,Field Dealer Network,DT015,D04
C00980,Rangpur,Dinajpur,4.12,Medium (2-5 acre),Maize,2026-03-30,Field Dealer Network,DT006,D02
C00981,Sylhet,Sylhet,1.25,Smallholder (<2 acre),Tea,2025-02-27,Field Dealer Network,DT027,D08
C00982,Barishal,Patuakhali,4.43,Medium (2-5 acre),Rice (Boro),2025-11-14,SMS Campaign,DT021,D06
C00983,Barishal,Bhola,2.1,Medium (2-5 acre),Wheat,2026-04-15,Organic Search,DT022,D06
C00984,Mymensingh,Netrokona,1.21,Smallholder (<2 acre),Vegetables,2025-01-29,YouTube,DT015,D04
C00985,Rajshahi,Pabna,1.37,Smallholder (<2 acre),Mustard,2025-08-13,SMS Campaign,DT003,D01
C00986,Chattogram,Chattogram,5.04,Large (>5 acre),Wheat,2026-02-10,YouTube,DT023,D07
C00987,Khulna,Khulna,3.28,Medium (2-5 acre),Rice (Aman),2025-04-10,Organic Search,DT009,D03
C00988,Rajshahi,Bogura,4.09,Medium (2-5 acre),Potato,2025-01-10,Facebook Ads,DT002,D01
C00989,Khulna,Bagerhat,2.52,Medium (2-5 acre),Rice (Aman),2025-12-25,Organic Search,DT012,D03
C00990,Barishal,Bhola,1.61,Smallholder (<2 acre),Vegetables,2026-01-13,Facebook Ads,DT022,D06
C00991,Dhaka,Dhaka,0.86,Smallholder (<2 acre),Vegetables,2025-07-30,SMS Campaign,DT016,D05
C00992,Barishal,Bhola,2.14,Medium (2-5 acre),Mustard,2025-04-20,Field Dealer Network,DT022,D06
C00993,Barishal,Barishal,1.92,Smallholder (<2 acre),Maize,2025-04-25,Field Dealer Network,DT020,D06
C00994,Rangpur,Dinajpur,1.51,Smallholder (<2 acre),Mustard,2025-03-16,Field Dealer Network,DT006,D02
C00995,Chattogram,Feni,0.78,Smallholder (<2 acre),Rice (Aman),2026-01-20,YouTube,DT026,D07
C00996,Khulna,Khulna,2.09,Medium (2-5 acre),Rice (Boro),2025-01-25,Field Dealer Network,DT009,D03
C00997,Dhaka,Tangail,0.38,Smallholder (<2 acre),Wheat,2025-12-08,SMS Campaign,DT019,D05
C00998,Rajshahi,Rajshahi,2.2,Medium (2-5 acre),Wheat,2025-04-03,Organic Search,DT001,D01
C00999,Sylhet,Sylhet,0.2,Smallholder (<2 acre),Tea,2025-11-29,Referral/NGO Partner,DT027,D08
C01000,Rangpur,Gaibandha,3.76,Medium (2-5 acre),Rice (Boro),2025-11-27,Referral/NGO Partner,DT008,D02
C01001,Rajshahi,Rajshahi,0.28,Smallholder (<2 acre),Rice (Boro),2026-04-16,Organic Search,DT001,D01
C01002,Mymensingh,Jamalpur,3.18,Medium (2-5 acre),Vegetables,2025-09-17,SMS Campaign,DT014,D04
C01003,Rajshahi,Pabna,1.74,Smallholder (<2 acre),Mustard,2025-07-27,Organic Search,DT003,D01
C01004,Rajshahi,Pabna,2.01,Medium (2-5 acre),Potato,2025-09-07,Field Dealer Network,DT003,D01
C01005,Dhaka,Dhaka,1.56,Smallholder (<2 acre),Vegetables,2026-01-05,Organic Search,DT016,D05
C01006,Khulna,Bagerhat,1.14,Smallholder (<2 acre),Rice (Boro),2025-04-22,Facebook Ads,DT012,D03
C01007,Chattogram,Feni,4.89,Medium (2-5 acre),Mustard,2025-02-02,Field Dealer Network,DT026,D07
C01008,Khulna,Khulna,2.76,Medium (2-5 acre),Rice (Boro),2025-01-19,Referral/NGO Partner,DT009,D03
C01009,Barishal,Barishal,1.22,Smallholder (<2 acre),Jute,2025-05-08,Organic Search,DT020,D06
C01010,Mymensingh,Netrokona,0.78,Smallholder (<2 acre),Rice (Aman),2026-02-25,Organic Search,DT015,D04
C01011,Dhaka,Tangail,2.14,Medium (2-5 acre),Wheat,2025-02-16,SMS Campaign,DT019,D05
C01012,Dhaka,Narayanganj,2.84,Medium (2-5 acre),Jute,2025-12-21,SMS Campaign,DT018,D05
C01013,Mymensingh,Mymensingh,0.46,Smallholder (<2 acre),Maize,2025-12-15,Organic Search,DT013,D04
C01014,Sylhet,Moulvibazar,3.15,Medium (2-5 acre),Potato,2025-09-23,Referral/NGO Partner,DT028,D08
C01015,Khulna,Khulna,0.42,Smallholder (<2 acre),Jute,2025-09-29,Referral/NGO Partner,DT009,D03
C01016,Rangpur,Gaibandha,1.63,Smallholder (<2 acre),Vegetables,2025-11-06,Direct,DT008,D02
C01017,Dhaka,Gazipur,1.96,Smallholder (<2 acre),Maize,2025-07-25,Direct,DT017,D05
C01018,Chattogram,Cox'S Bazar,5.23,Large (>5 acre),Wheat,2025-09-12,Field Dealer Network,DT024,D07
C01019,Rajshahi,Rajshahi,1.07,Smallholder (<2 acre),Vegetables,2025-01-18,Organic Search,DT001,D01
C01020,Mymensingh,Jamalpur,6.84,Large (>5 acre),Wheat,2025-02-12,Referral/NGO Partner,DT014,D04
C01021,Chattogram,Feni,3.17,Medium (2-5 acre),Mustard,2025-10-23,Field Dealer Network,DT026,D07
C01022,Barishal,Barishal,1.62,Smallholder (<2 acre),Rice (Boro),2026-01-08,Organic Search,DT020,D06
C01023,Sylhet,Habiganj,6.36,Large (>5 acre),Jute,2025-08-11,Organic Search,DT029,D08
C01024,Mymensingh,Jamalpur,0.71,Smallholder (<2 acre),Rice (Aman),2025-05-20,Facebook Ads,DT014,D04
C01025,Dhaka,Tangail,0.85,Smallholder (<2 acre),Potato,2025-01-16,Facebook Ads,DT019,D05
C01026,Rangpur,Kurigram,5.3,Large (>5 acre),Vegetables,2025-11-02,Field Dealer Network,DT007,D02
C01027,Sylhet,Moulvibazar,0.64,Smallholder (<2 acre),Mustard,2025-12-03,Field Dealer Network,DT028,D08
C01028,Khulna,Khulna,1.95,Smallholder (<2 acre),Rice (Aman),2025-01-23,Field Dealer Network,DT009,D03
C01029,Barishal,Barishal,6.56,Large (>5 acre),Potato,2025-05-31,Field Dealer Network,DT020,D06
C01030,Khulna,Bagerhat,0.67,Smallholder (<2 acre),Maize,2026-04-12,Organic Search,DT012,D03
C01031,Dhaka,Narayanganj,3.04,Medium (2-5 acre),Potato,2025-07-23,Referral/NGO Partner,DT018,D05
C01032,Dhaka,Narayanganj,1.4,Smallholder (<2 acre),Rice (Aman),2025-01-11,Organic Search,DT018,D05
C01033,Mymensingh,Jamalpur,3.63,Medium (2-5 acre),Jute,2025-02-14,Facebook Ads,DT014,D04
C01034,Chattogram,Comilla,1.0,Smallholder (<2 acre),Maize,2025-03-26,Facebook Ads,DT025,D07
C01035,Khulna,Jashore,2.09,Medium (2-5 acre),Maize,2026-03-18,Field Dealer Network,DT010,D03
C01036,Dhaka,Dhaka,1.47,Smallholder (<2 acre),Rice (Aman),2025-12-12,Organic Search,DT016,D05
C01037,Khulna,Jashore,2.53,Medium (2-5 acre),Rice (Aman),2025-12-07,SMS Campaign,DT010,D03
C01038,Khulna,Khulna,1.28,Smallholder (<2 acre),Rice (Boro),2025-08-16,Facebook Ads,DT009,D03
C01039,Mymensingh,Jamalpur,1.48,Smallholder (<2 acre),Potato,2025-10-15,Organic Search,DT014,D04
C01040,Rajshahi,Pabna,4.33,Medium (2-5 acre),Wheat,2025-11-15,Facebook Ads,DT003,D01
C01041,Rajshahi,Natore,3.41,Medium (2-5 acre),Rice (Aman),2025-07-08,Field Dealer Network,DT004,D01
C01042,Dhaka,Narayanganj,4.75,Medium (2-5 acre),Mustard,2025-04-13,YouTube,DT018,D05
C01043,Dhaka,Tangail,1.77,Smallholder (<2 acre),Jute,2026-04-25,Referral/NGO Partner,DT019,D05
C01044,Dhaka,Tangail,0.2,Smallholder (<2 acre),Jute,2026-01-05,Field Dealer Network,DT019,D05
C01045,Rajshahi,Natore,1.06,Smallholder (<2 acre),Maize,2025-09-10,Referral/NGO Partner,DT004,D01
C01046,Khulna,Khulna,6.7,Large (>5 acre),Maize,2025-08-05,Organic Search,DT009,D03
C01047,Rangpur,Dinajpur,3.63,Medium (2-5 acre),Rice (Aman),2026-02-14,Field Dealer Network,DT006,D02
C01048,Barishal,Bhola,5.21,Large (>5 acre),Vegetables,2025-02-01,Referral/NGO Partner,DT022,D06
C01049,Chattogram,Feni,1.74,Smallholder (<2 acre),Jute,2025-04-22,Field Dealer Network,DT026,D07
C01050,Rangpur,Rangpur,0.6,Smallholder (<2 acre),Rice (Aman),2025-07-01,Field Dealer Network,DT005,D02
C01051,Dhaka,Dhaka,2.36,Medium (2-5 acre),Jute,2025-05-01,Field Dealer Network,DT016,D05
C01052,Rajshahi,Pabna,1.89,Smallholder (<2 acre),Wheat,2026-02-13,Facebook Ads,DT003,D01
C01053,Rangpur,Dinajpur,3.67,Medium (2-5 acre),Mustard,2025-03-15,YouTube,DT006,D02
C01054,Rajshahi,Natore,1.53,Smallholder (<2 acre),Potato,2025-06-11,Direct,DT004,D01
C01055,Rangpur,Dinajpur,1.54,Smallholder (<2 acre),Rice (Boro),2025-12-18,Field Dealer Network,DT006,D02
C01056,Dhaka,Tangail,0.96,Smallholder (<2 acre),Jute,2026-01-14,Field Dealer Network,DT019,D05
C01057,Chattogram,Comilla,2.05,Medium (2-5 acre),Potato,2025-06-18,SMS Campaign,DT025,D07
C01058,Rangpur,Rangpur,0.94,Smallholder (<2 acre),Jute,2026-03-13,Field Dealer Network,DT005,D02
C01059,Mymensingh,Mymensingh,1.67,Smallholder (<2 acre),Jute,2025-12-06,Referral/NGO Partner,DT013,D04
C01060,Dhaka,Tangail,3.14,Medium (2-5 acre),Jute,2026-02-13,SMS Campaign,DT019,D05
C01061,Sylhet,Sylhet,3.44,Medium (2-5 acre),Jute,2025-05-22,Referral/NGO Partner,DT027,D08
C01062,Dhaka,Narayanganj,1.87,Smallholder (<2 acre),Rice (Aman),2025-10-24,Organic Search,DT018,D05
C01063,Rangpur,Gaibandha,1.04,Smallholder (<2 acre),Vegetables,2026-04-18,Facebook Ads,DT008,D02
C01064,Dhaka,Narayanganj,5.79,Large (>5 acre),Rice (Aman),2025-04-06,SMS Campaign,DT018,D05
C01065,Khulna,Jashore,0.53,Smallholder (<2 acre),Mustard,2025-03-17,Organic Search,DT010,D03
C01066,Sylhet,Sylhet,1.23,Smallholder (<2 acre),Rice (Boro),2025-02-21,Direct,DT027,D08
C01067,Khulna,Khulna,1.22,Smallholder (<2 acre),Potato,2025-04-12,Referral/NGO Partner,DT009,D03
C01068,Dhaka,Dhaka,3.67,Medium (2-5 acre),Potato,2025-09-12,Organic Search,DT016,D05
C01069,Rajshahi,Rajshahi,0.63,Smallholder (<2 acre),Vegetables,2025-08-06,Facebook Ads,DT001,D01
C01070,Khulna,Satkhira,2.6,Medium (2-5 acre),Vegetables,2025-10-28,Organic Search,DT011,D03
C01071,Chattogram,Feni,0.64,Smallholder (<2 acre),Rice (Aman),2025-01-11,Organic Search,DT026,D07
C01072,Dhaka,Gazipur,2.42,Medium (2-5 acre),Potato,2026-03-25,YouTube,DT017,D05
C01073,Mymensingh,Jamalpur,1.66,Smallholder (<2 acre),Maize,2025-10-17,SMS Campaign,DT014,D04
C01074,,Cox'S Bazar,8.45,Large (>5 acre),Vegetables,2025-04-29,Facebook Ads,DT024,D07
C01075,Chattogram,Chattogram,0.55,Smallholder (<2 acre),Rice (Boro),2025-03-16,SMS Campaign,DT023,D07
C01076,Khulna,Satkhira,1.16,Smallholder (<2 acre),Jute,2025-02-24,Facebook Ads,DT011,D03
C01077,Mymensingh,Mymensingh,0.64,Smallholder (<2 acre),Rice (Boro),2025-11-19,Field Dealer Network,DT013,D04
C01078,Mymensingh,Netrokona,1.15,Smallholder (<2 acre),Wheat,2025-02-14,Referral/NGO Partner,DT015,D04
C01079,Dhaka,Narayanganj,0.69,Smallholder (<2 acre),Jute,2025-05-10,Referral/NGO Partner,DT018,D05
C01080,Khulna,Khulna,0.3,Smallholder (<2 acre),Mustard,2025-10-27,Referral/NGO Partner,DT009,D03
C01081,Rangpur,Gaibandha,2.76,Medium (2-5 acre),Rice (Boro),2026-04-26,SMS Campaign,DT008,D02
C01082,Chattogram,Chattogram,5.64,Large (>5 acre),Potato,2025-05-06,Referral/NGO Partner,DT023,D07
C01083,Chattogram,Chattogram,0.81,Smallholder (<2 acre),Rice (Boro),2025-08-14,YouTube,DT023,D07
C01084,Chattogram,Feni,1.21,Smallholder (<2 acre),Jute,2026-03-16,Direct,DT026,D07
C01085,Sylhet,Moulvibazar,1.28,Smallholder (<2 acre),Tea,2025-05-07,SMS Campaign,DT028,D08
C01086,Barishal,Barishal,1.5,Smallholder (<2 acre),Rice (Aman),2025-01-06,Field Dealer Network,DT020,D06
C01087,Barishal,Patuakhali,0.5,Smallholder (<2 acre),Mustard,2025-11-23,SMS Campaign,DT021,D06
C01088,Barishal,Bhola,0.88,Smallholder (<2 acre),Jute,2026-01-10,Field Dealer Network,DT022,D06
C01089,Mymensingh,Mymensingh,2.38,Medium (2-5 acre),Vegetables,2026-03-07,Organic Search,DT013,D04
C01090,Mymensingh,Mymensingh,2.43,Medium (2-5 acre),Wheat,2025-12-31,Referral/NGO Partner,DT013,D04
C01091,Rangpur,Kurigram,1.58,Smallholder (<2 acre),Rice (Aman),2026-01-02,Field Dealer Network,DT007,D02
C01092,Dhaka,Gazipur,0.88,Smallholder (<2 acre),Rice (Aman),2025-01-22,Facebook Ads,DT017,D05
C01093,Rangpur,Gaibandha,1.88,Smallholder (<2 acre),Rice (Boro),2025-05-12,Facebook Ads,DT008,D02
C01094,Rangpur,Dinajpur,0.75,Smallholder (<2 acre),Vegetables,2026-04-26,Organic Search,DT006,D02
C01095,Dhaka,Gazipur,1.27,Smallholder (<2 acre),Rice (Boro),2025-08-14,Referral/NGO Partner,DT017,D05
C01096,Khulna,Jashore,2.33,Medium (2-5 acre),Rice (Boro),2026-03-08,Organic Search,DT010,D03
C01097,Rangpur,Gaibandha,0.62,Smallholder (<2 acre),Vegetables,2025-01-26,SMS Campaign,DT008,D02
C01098,Barishal,Patuakhali,0.42,Smallholder (<2 acre),Maize,2025-04-27,Facebook Ads,DT021,D06
C01099,Chattogram,Chattogram,2.44,Medium (2-5 acre),Maize,2025-07-31,Facebook Ads,DT023,D07
C01100,Rangpur,Rangpur,4.04,Medium (2-5 acre),Vegetables,2025-08-08,Field Dealer Network,DT005,D02
C01101,Rajshahi,Natore,0.78,Smallholder (<2 acre),Wheat,2026-03-27,Referral/NGO Partner,DT004,D01
C01102,Khulna,Bagerhat,3.3,Medium (2-5 acre),Mustard,2026-03-11,Referral/NGO Partner,DT012,D03
C01103,Barishal,Patuakhali,5.63,Large (>5 acre),Potato,2025-06-23,Direct,DT021,D06
C01104,Chattogram,Chattogram,0.37,Smallholder (<2 acre),Vegetables,2026-04-10,Organic Search,DT023,D07
C01105,Rajshahi,Pabna,1.7,Smallholder (<2 acre),Potato,2025-06-16,Direct,DT003,D01
C01106,Barishal,Bhola,2.14,Medium (2-5 acre),Wheat,2026-02-23,Field Dealer Network,DT022,D06
C01107,Rajshahi,Pabna,4.22,Medium (2-5 acre),Maize,2025-05-29,Organic Search,DT003,D01
C01108,Khulna,Khulna,1.56,Smallholder (<2 acre),Mustard,2025-07-10,Organic Search,DT009,D03
C01109,Sylhet,Sylhet,3.86,Medium (2-5 acre),Tea,2026-02-04,Organic Search,DT027,D08
C01110,Rangpur,Kurigram,4.22,Medium (2-5 acre),Rice (Boro),2025-05-28,Field Dealer Network,DT007,D02
C01111,Rajshahi,Rajshahi,5.24,Large (>5 acre),Jute,2025-02-24,SMS Campaign,DT001,D01
C01112,Khulna,Jashore,2.32,Medium (2-5 acre),Rice (Aman),2026-04-01,Facebook Ads,DT010,D03
C01113,Dhaka,Dhaka,1.04,Smallholder (<2 acre),Rice (Aman),2025-01-02,Referral/NGO Partner,DT016,D05
C01114,Chattogram,Feni,4.34,Medium (2-5 acre),Vegetables,2025-09-10,Referral/NGO Partner,DT026,D07
C01115,Sylhet,Moulvibazar,1.95,Smallholder (<2 acre),Potato,2025-01-30,Organic Search,DT028,D08
C01116,Rajshahi,Bogura,3.04,Medium (2-5 acre),Wheat,2026-03-25,Organic Search,DT002,D01
C01117,Rajshahi,Pabna,0.31,Smallholder (<2 acre),Wheat,2026-02-01,Organic Search,DT003,D01
C01118,Barishal,Patuakhali,1.5,Smallholder (<2 acre),Rice (Boro),2025-01-08,Facebook Ads,DT021,D06
C01119,Rangpur,Kurigram,5.53,Large (>5 acre),Vegetables,2025-11-16,Field Dealer Network,DT007,D02
C01120,Chattogram,Comilla,0.94,Smallholder (<2 acre),Potato,2026-03-21,SMS Campaign,DT025,D07
C01121,Dhaka,Gazipur,0.68,Smallholder (<2 acre),Jute,2025-07-25,SMS Campaign,DT017,D05
C01122,Rajshahi,Rajshahi,3.36,Medium (2-5 acre),Jute,2026-03-29,Field Dealer Network,DT001,D01
C01123,Chattogram,Chattogram,4.76,Medium (2-5 acre),Rice (Aman),2025-04-04,Field Dealer Network,DT023,D07
C01124,Rangpur,Dinajpur,1.15,Smallholder (<2 acre),Potato,2025-08-21,Field Dealer Network,DT006,D02
C01125,Khulna,Bagerhat,1.05,Smallholder (<2 acre),Vegetables,2026-03-08,YouTube,DT012,D03
C01126,Mymensingh,Jamalpur,0.45,Smallholder (<2 acre),Vegetables,2025-08-27,Facebook Ads,DT014,D04
C01127,Mymensingh,Mymensingh,2.16,Medium (2-5 acre),Potato,2026-04-01,Field Dealer Network,DT013,D04
C01128,Dhaka,Gazipur,2.15,Medium (2-5 acre),Rice (Boro),2026-01-10,Field Dealer Network,DT017,D05
C01129,Dhaka,Dhaka,4.3,Medium (2-5 acre),Potato,2025-05-16,Field Dealer Network,DT016,D05
C01130,Sylhet,Habiganj,4.66,Medium (2-5 acre),Rice (Aman),2026-03-19,Organic Search,DT029,D08
C01131,Sylhet,Moulvibazar,0.39,Smallholder (<2 acre),Tea,2025-09-15,SMS Campaign,DT028,D08
C01132,Mymensingh,Netrokona,1.78,Smallholder (<2 acre),Potato,2025-05-31,Referral/NGO Partner,DT015,D04
C01133,Rajshahi,Natore,1.84,Smallholder (<2 acre),Maize,2025-07-16,Facebook Ads,DT004,D01
C01134,Barishal,Barishal,1.05,Smallholder (<2 acre),Jute,2025-07-03,Facebook Ads,DT020,D06
C01135,Sylhet,Moulvibazar,1.61,Smallholder (<2 acre),Rice (Boro),2025-06-04,SMS Campaign,DT028,D08
C01136,Khulna,Satkhira,4.27,Medium (2-5 acre),Potato,2025-09-20,Direct,DT011,D03
C01137,Mymensingh,Mymensingh,0.57,Smallholder (<2 acre),Rice (Boro),2025-03-10,Facebook Ads,DT013,D04
C01138,Khulna,Jashore,0.64,Smallholder (<2 acre),Maize,2025-10-17,Organic Search,DT010,D03
C01139,Rajshahi,Rajshahi,0.37,Smallholder (<2 acre),Rice (Boro),2025-06-23,Field Dealer Network,DT001,D01
C01140,Dhaka,Dhaka,2.07,Medium (2-5 acre),Rice (Boro),2025-12-01,YouTube,DT016,D05
C01141,Khulna,Bagerhat,2.27,Medium (2-5 acre),Potato,2025-08-21,YouTube,DT012,D03
C01142,Barishal,Barishal,5.52,Large (>5 acre),Jute,2025-07-20,YouTube,DT020,D06
C01143,Chattogram,Comilla,1.52,Smallholder (<2 acre),Wheat,2026-04-10,SMS Campaign,DT025,D07
C01144,,Cox'S Bazar,3.4,Medium (2-5 acre),Rice (Boro),2025-08-19,Field Dealer Network,DT024,D07
C01145,Khulna,Jashore,0.51,Smallholder (<2 acre),Potato,2026-03-09,Facebook Ads,DT010,D03
C01146,Khulna,Bagerhat,1.08,Smallholder (<2 acre),Vegetables,2025-07-11,Facebook Ads,DT012,D03
C01147,Barishal,Bhola,5.41,Large (>5 acre),Potato,2025-02-02,Referral/NGO Partner,DT022,D06
C01148,Barishal,Barishal,3.89,Medium (2-5 acre),Wheat,2025-09-02,SMS Campaign,DT020,D06
C01149,Mymensingh,Netrokona,7.83,Large (>5 acre),Jute,2025-06-19,Field Dealer Network,DT015,D04
C01150,Chattogram,Chattogram,2.66,Medium (2-5 acre),Mustard,2025-11-02,Field Dealer Network,DT023,D07
C01151,Rajshahi,Rajshahi,1.37,Smallholder (<2 acre),Rice (Aman),2026-04-06,Field Dealer Network,DT001,D01
C01152,Chattogram,Feni,1.59,Smallholder (<2 acre),Maize,2025-07-03,Direct,DT026,D07
C01153,Rajshahi,Pabna,2.74,Medium (2-5 acre),Potato,2025-11-26,Facebook Ads,DT003,D01
C01154,Rajshahi,Rajshahi,1.11,Smallholder (<2 acre),Potato,2025-06-13,Referral/NGO Partner,DT001,D01
C01155,Mymensingh,Mymensingh,1.24,Smallholder (<2 acre),Rice (Aman),2025-10-11,Field Dealer Network,DT013,D04
C01156,Rajshahi,Bogura,4.56,Medium (2-5 acre),Wheat,2025-01-17,SMS Campaign,DT002,D01
C01157,Rajshahi,Rajshahi,6.29,Large (>5 acre),Vegetables,2025-12-18,Referral/NGO Partner,DT001,D01
C01158,Rajshahi,Rajshahi,0.99,Smallholder (<2 acre),Mustard,2025-05-05,Organic Search,DT001,D01
C01159,Khulna,Khulna,0.82,Smallholder (<2 acre),Wheat,2025-04-24,Referral/NGO Partner,DT009,D03
C01160,Barishal,Patuakhali,0.35,Smallholder (<2 acre),Jute,2026-04-25,Organic Search,DT021,D06
C01161,Rajshahi,Pabna,1.32,Smallholder (<2 acre),Rice (Aman),2025-10-19,Direct,DT003,D01
C01162,Dhaka,Gazipur,0.41,Smallholder (<2 acre),Potato,2026-04-27,Organic Search,DT017,D05
C01163,Chattogram,Cox'S Bazar,3.26,Medium (2-5 acre),Jute,2025-01-13,Organic Search,DT024,D07
C01164,Rangpur,Rangpur,1.5,Smallholder (<2 acre),Jute,2025-02-24,Facebook Ads,DT005,D02
C01165,Rajshahi,Rajshahi,0.68,Smallholder (<2 acre),Vegetables,2025-08-13,Organic Search,DT001,D01
C01166,Chattogram,Cox'S Bazar,3.54,Medium (2-5 acre),Potato,2025-11-10,Field Dealer Network,DT024,D07
C01167,Chattogram,Comilla,0.74,Smallholder (<2 acre),Jute,2025-03-02,Organic Search,DT025,D07
C01168,Mymensingh,Netrokona,3.22,Medium (2-5 acre),Mustard,2025-06-08,Referral/NGO Partner,DT015,D04
C01169,Barishal,Barishal,0.93,Smallholder (<2 acre),Potato,2025-08-22,Direct,DT020,D06
C01170,Rajshahi,Natore,2.21,Medium (2-5 acre),Potato,2025-07-25,Referral/NGO Partner,DT004,D01
C01171,Khulna,Satkhira,1.12,Smallholder (<2 acre),Jute,2025-08-18,Organic Search,DT011,D03
C01172,Barishal,Barishal,3.9,Medium (2-5 acre),Maize,2025-03-01,YouTube,DT020,D06
C01173,Rangpur,Kurigram,1.69,Smallholder (<2 acre),Jute,2025-07-18,Facebook Ads,DT007,D02
C01174,Barishal,Barishal,2.97,Medium (2-5 acre),Maize,2025-08-20,Direct,DT020,D06
C01175,Mymensingh,Netrokona,0.5,Smallholder (<2 acre),Jute,2025-11-16,Referral/NGO Partner,DT015,D04
C01176,Barishal,Patuakhali,2.68,Medium (2-5 acre),Rice (Boro),2025-12-25,Field Dealer Network,DT021,D06
C01177,Mymensingh,Mymensingh,1.36,Smallholder (<2 acre),Maize,2025-10-21,Field Dealer Network,DT013,D04
C01178,Khulna,Satkhira,2.82,Medium (2-5 acre),Vegetables,2025-06-11,Facebook Ads,DT011,D03
C01179,Rangpur,Gaibandha,5.57,Large (>5 acre),Mustard,2025-01-24,Field Dealer Network,DT008,D02
C01180,Rangpur,Dinajpur,1.44,Smallholder (<2 acre),Rice (Boro),2025-12-04,Field Dealer Network,DT006,D02
C01181,Barishal,Bhola,1.77,Smallholder (<2 acre),Rice (Boro),2025-11-09,Field Dealer Network,DT022,D06
C01182,Rajshahi,Pabna,6.63,Large (>5 acre),Maize,2025-09-23,Referral/NGO Partner,DT003,D01
