traffic_id,date,division_id,division_name,channel,device_category,sessions,new_users,total_users,bounce_rate_pct,avg_session_duration_sec,conversions,conversion_rate_pct
266,2025-01-05,D06,Barishal,Direct,Desktop,13,8,11,50.4,104.0,0.0,1.5
267,2025-01-05,D07,Chattogram,Referral/Ngo Partner,Mobile,58,41,53,43.5,70.0,1.0,1.74
268,2025-01-05,D07,Chattogram,Youtube,Mobile,78,45,67,37.5,67.0,1.0,1.06
269,2025-01-05,D07,Chattogram,Organic Search,Mobile,38,24,35,38.7,90.0,1.0,2.16
270,2025-01-05,D07,Chattogram,Facebook Ads,Mobile,22,15,19,47.6,51.0,0.0,1.46
271,2025-01-05,D07,Chattogram,Facebook Ads,Desktop,19,12,18,52.7,97.0,0.0,1.97
272,2025-01-05,D07,Chattogram,Referral/Ngo Partner,Mobile,23,18,20,41.8,90.0,0.0,1.26
273,2025-01-05,D07,Chattogram,Youtube,Mobile,12,8,11,45.7,110.0,0.0,2.29
274,2025-01-05,D08,Sylhet,Direct,Mobile,26,17,24,43.7,116.0,0.0,1.2
275,2025-01-05,D08,Sylhet,Referral/Ngo Partner,Mobile,37,27,35,45.8,86.0,0.0,1.14
276,2025-01-05,D08,Sylhet,Referral/Ngo Partner,Mobile,10,6,9,52.1,105.0,0.0,1.57
277,2025-01-05,D08,Sylhet,Referral/Ngo Partner,Mobile,12,7,11,36.9,106.0,0.0,1.1
278,2025-01-05,D08,Sylhet,Organic Search,Mobile,10,6,9,53.0,100.0,0.0,1.21
279,2025-01-05,D08,Sylhet,Youtube,Desktop,7,5,6,49.1,106.0,0.0,1.16
280,2025-01-05,D08,Sylhet,Organic Search,Desktop,10,7,9,54.2,127.0,0.0,1.36
281,2025-01-06,D01,Rajshahi,Organic Search,Mobile,84,66,73,47.7,51.0,2.0,2.36
282,2025-01-06,D01,Rajshahi,Google Ads,Mobile,84,60,78,46.7,96.0,2.0,1.99
283,2025-01-06,D01,Rajshahi,Referral/Ngo Partner,Mobile,39,24,38,54.5,42.0,1.0,2.04
284,2025-01-06,D01,Rajshahi,Direct,Mobile,35,21,32,47.4,122.0,1.0,2.2
285,2025-01-06,D01,Rajshahi,Youtube,Mobile,24,16,22,47.5,95.0,0.0,1.98
286,2025-01-06,D01,Rajshahi,Facebook Ads,Mobile,18,14,16,43.4,108.0,0.0,2.37
287,2025-01-06,D01,Rajshahi,Direct,Mobile,23,18,21,54.2,81.0,0.0,1.34
288,2025-01-06,D02,Rangpur,Facebook Ads,Mobile,58,36,53,47.1,91.0,1.0,1.71
289,2025-01-06,D02,Rangpur,Facebook Ads,Mobile,84,57,73,45.1,96.0,1.0,1.52
290,2025-01-06,D02,Rangpur,Google Ads,Mobile,38,28,33,42.3,102.0,1.0,2.0
291,2025-01-06,D02,Rangpur,Facebook Ads,Mobile,31,19,28,49.6,130.0,1.0,2.12
292,2025-01-06,D02,Rangpur,Facebook Ads,Mobile,29,19,25,49.2,125.0,1.0,2.27
293,2025-01-06,D02,Rangpur,Referral/Ngo Partner,Mobile,17,10,16,47.7,124.0,0.0,1.36
294,2025-01-06,D02,Rangpur,Google Ads,Mobile,22,15,21,43.7,86.0,1.0,2.68
295,2025-01-06,D03,Khulna,Youtube,Mobile,65,46,61,60.0,115.0,1.0,1.86
296,2025-01-06,D03,Khulna,Google Ads,Mobile,83,61,76,50.6,88.0,2.0,2.27
297,2025-01-06,D03,Khulna,Direct,Mobile,29,17,26,45.4,82.0,1.0,2.46
298,2025-01-06,D03,Khulna,Facebook Ads,Mobile,33,26,32,30.5,121.0,1.0,1.99
299,2025-01-06,D03,Khulna,Referral/Ngo Partner,Mobile,19,14,16,49.0,127.0,0.0,2.26
300,2025-01-06,D03,Khulna,Referral/Ngo Partner,Desktop,15,9,13,54.0,88.0,0.0,2.16
301,2025-01-06,D03,Khulna,SMS Campaign,Mobile,18,12,16,46.6,112.0,0.0,2.5
302,2025-01-06,D04,Mymensingh,Youtube,Mobile,49,34,45,44.8,84.0,1.0,1.66
303,2025-01-06,D04,Mymensingh,Direct,Mobile,67,52,60,54.8,70.0,1.0,1.83
304,2025-01-06,D04,Mymensingh,Google Ads,Mobile,30,23,26,47.8,86.0,1.0,2.36
305,2025-01-06,D04,Mymensingh,Referral/Ngo Partner,Mobile,30,24,28,45.9,76.0,1.0,2.05
306,2025-01-06,D04,Mymensingh,Youtube,Mobile,22,16,20,48.8,81.0,0.0,1.88
307,2025-01-06,D04,Mymensingh,Google Ads,Mobile,15,10,14,45.1,135.0,0.0,1.66
308,2025-01-06,D04,Mymensingh,Organic Search,Mobile,16,9,15,58.6,99.0,0.0,1.85
309,2025-01-06,D05,Dhaka,Youtube,Desktop,50,33,43,46.7,38.0,1.0,1.68
310,2025-01-06,D05,Dhaka,Youtube,Mobile,85,56,73,36.6,75.0,1.0,1.48
311,2025-01-06,D05,Dhaka,Organic Search,Mobile,31,19,30,47.3,135.0,1.0,1.7
312,2025-01-06,D05,Dhaka,SMS Campaign,Mobile,28,22,26,61.1,111.0,0.0,1.77
313,2025-01-06,D05,Dhaka,SMS Campaign,Mobile,31,22,27,44.6,144.0,1.0,2.18
314,2025-01-06,D05,Dhaka,Referral/Ngo Partner,Desktop,17,14,16,49.0,115.0,0.0,1.93
315,2025-01-06,D05,Dhaka,Referral/Ngo Partner,Mobile,26,16,24,45.0,106.0,0.0,1.8
316,2025-01-06,D06,Barishal,Direct,Mobile,52,35,49,46.4,59.0,1.0,1.6
317,2025-01-06,D06,Barishal,Youtube,Mobile,71,42,63,49.8,82.0,1.0,1.73
318,2025-01-06,D06,Barishal,Facebook Ads,Mobile,30,17,28,37.7,87.0,0.0,1.1
319,2025-01-06,D06,Barishal,Referral/Ngo Partner,Mobile,23,13,20,54.2,67.0,0.0,1.44
320,2025-01-06,D06,Barishal,Direct,Mobile,17,13,16,54.3,95.0,0.0,1.96
321,2025-01-06,D06,Barishal,SMS Campaign,Mobile,8,6,8,44.2,71.0,0.0,1.58
322,2025-01-06,D06,Barishal,SMS Campaign,Mobile,19,13,18,43.3,114.0,0.0,1.65
323,2025-01-06,D07,Chattogram,Facebook Ads,Mobile,61,43,58,43.1,102.0,1.0,1.64
324,2025-01-06,D07,Chattogram,Youtube,Mobile,63,38,58,54.2,128.0,1.0,1.82
325,2025-01-06,D07,Chattogram,Youtube,Mobile,35,23,32,49.9,112.0,1.0,1.77
326,2025-01-06,D07,Chattogram,Referral/Ngo Partner,Mobile,24,13,22,54.9,103.0,0.0,1.58
327,2025-01-06,D07,Chattogram,Organic Search,Mobile,15,12,14,53.8,102.0,0.0,1.78
328,2025-01-06,D07,Chattogram,Youtube,Mobile,13,9,13,48.7,123.0,0.0,2.05
329,2025-01-06,D07,Chattogram,Facebook Ads,Mobile,19,12,18,46.9,110.0,0.0,1.57
330,2025-01-06,D08,Sylhet,SMS Campaign,Mobile,26,18,25,51.0,89.0,0.0,1.18
331,2025-01-06,D08,Sylhet,Facebook Ads,Desktop,39,23,36,54.6,127.0,1.0,1.46
332,2025-01-06,D08,Sylhet,Facebook Ads,Mobile,16,10,15,38.6,44.0,0.0,1.31
333,2025-01-06,D08,Sylhet,Organic Search,Mobile,10,7,9,56.1,104.0,0.0,1.09
334,2025-01-06,D08,Sylhet,SMS Campaign,Mobile,11,6,10,48.6,70.0,0.0,1.52
335,2025-01-06,D08,Sylhet,Referral/Ngo Partner,Mobile,10,7,9,56.6,73.0,0.0,1.27
336,2025-01-06,D08,Sylhet,Organic Search,Mobile,8,6,8,47.3,108.0,0.0,1.26
337,2025-01-07,D01,Rajshahi,SMS Campaign,Mobile,86,54,83,40.2,71.0,2.0,2.27
338,2025-01-07,D01,Rajshahi,Google Ads,Mobile,105,65,93,45.8,81.0,2.0,2.16
339,2025-01-07,D01,Rajshahi,Referral/Ngo Partner,Mobile,36,26,31,52.9,37.0,1.0,1.92
340,2025-01-07,D01,Rajshahi,Youtube,Mobile,43,34,37,54.3,77.0,1.0,1.98
341,2025-01-07,D01,Rajshahi,SMS Campaign,Mobile,19,13,18,51.1,91.0,0.0,2.14
342,2025-01-07,D01,Rajshahi,SMS Campaign,Mobile,23,15,20,55.9,112.0,0.0,1.83
343,2025-01-07,D01,Rajshahi,Referral/Ngo Partner,Mobile,22,16,19,51.0,127.0,1.0,2.28
344,2025-01-07,D02,Rangpur,Direct,Mobile,58,43,53,50.7,110.0,1.0,2.44
345,2025-01-07,D02,Rangpur,Google Ads,Mobile,90,56,83,53.2,119.0,2.0,2.54
346,2025-01-07,D02,Rangpur,SMS Campaign,Mobile,36,23,31,45.8,87.0,1.0,2.26
347,2025-01-07,D02,Rangpur,Google Ads,Desktop,24,19,22,49.7,80.0,0.0,2.06
348,2025-01-07,D02,Rangpur,Direct,Desktop,29,18,26,53.8,91.0,1.0,1.72
349,2025-01-07,D02,Rangpur,Google Ads,Mobile,19,15,18,39.3,89.0,1.0,3.08
350,2025-01-07,D02,Rangpur,Google Ads,Desktop,19,12,17,53.1,130.0,0.0,2.18
351,2025-01-07,D03,Khulna,Google Ads,Mobile,50,37,43,56.3,103.0,1.0,1.9
352,2025-01-07,D03,Khulna,Direct,Desktop,52,32,45,45.8,88.0,1.0,2.36
353,2025-01-07,D03,Khulna,Organic Search,Mobile,35,24,33,49.8,101.0,1.0,1.7
354,2025-01-07,D03,Khulna,Referral/Ngo Partner,Mobile,15,11,13,43.3,84.0,0.0,2.68
355,2025-01-07,D03,Khulna,Youtube,Mobile,19,11,17,52.2,89.0,0.0,1.48
356,2025-01-07,D03,Khulna,Referral/Ngo Partner,Desktop,17,12,15,45.8,145.0,0.0,2.1
357,2025-01-07,D03,Khulna,Organic Search,Desktop,17,13,15,45.2,65.0,0.0,1.91
358,2025-01-07,D04,Mymensingh,SMS Campaign,Mobile,48,32,42,47.8,120.0,1.0,2.27
359,2025-01-07,D04,Mymensingh,Google Ads,Mobile,79,63,76,42.2,70.0,2.0,2.41
360,2025-01-07,D04,Mymensingh,SMS Campaign,Desktop,27,21,25,51.3,93.0,1.0,2.16
361,2025-01-07,D04,Mymensingh,Facebook Ads,Mobile,29,19,27,49.0,108.0,1.0,2.24
362,2025-01-07,D04,Mymensingh,Facebook Ads,Mobile,21,14,18,50.5,71.0,0.0,1.84
363,2025-01-07,D04,Mymensingh,Referral/Ngo Partner,Desktop,15,9,14,41.2,43.0,0.0,1.12
364,2025-01-07,D04,Mymensingh,Youtube,Mobile,25,18,23,48.9,58.0,0.0,1.69
365,2025-01-07,D05,Dhaka,Referral/Ngo Partner,Desktop,70,48,67,52.0,87.0,1.0,1.71
366,2025-01-07,D05,Dhaka,Youtube,Mobile,70,41,66,46.0,48.0,1.0,1.68
367,2025-01-07,D05,Dhaka,Referral/Ngo Partner,Mobile,51,37,45,54.5,71.0,1.0,1.72
368,2025-01-07,D05,Dhaka,Google Ads,Mobile,34,25,31,45.8,83.0,1.0,1.79
369,2025-01-07,D05,Dhaka,Youtube,Mobile,30,17,28,52.1,132.0,1.0,1.69
370,2025-01-07,D05,Dhaka,Youtube,Mobile,23,16,22,51.0,90.0,0.0,1.39
371,2025-01-07,D05,Dhaka,Direct,Mobile,30,24,27,32.8,85.0,1.0,2.17
372,2025-01-07,D06,Barishal,Google Ads,Desktop,46,30,41,48.4,97.0,1.0,2.17
373,2025-01-07,D06,Barishal,Direct,Mobile,54,34,51,54.8,96.0,1.0,1.56
374,2025-01-07,D06,Barishal,Organic Search,Desktop,22,15,19,46.4,86.0,0.0,1.51
375,2025-01-07,D06,Barishal,Organic Search,Mobile,22,14,20,45.8,148.0,0.0,1.43
376,2025-01-07,D06,Barishal,Youtube,Mobile,13,8,11,49.4,102.0,0.0,1.7
377,2025-01-07,D06,Barishal,Direct,Mobile,14,8,13,42.9,128.0,0.0,1.55
378,2025-01-07,D06,Barishal,Direct,Mobile,12,8,11,33.4,89.0,0.0,1.57
379,2025-01-07,D07,Chattogram,Direct,Mobile,59,42,51,46.6,132.0,1.0,1.49
380,2025-01-07,D07,Chattogram,Direct,Mobile,55,42,48,49.2,127.0,1.0,1.97
381,2025-01-07,D07,Chattogram,SMS Campaign,Mobile,29,20,25,52.2,98.0,1.0,1.87
382,2025-01-07,D07,Chattogram,Referral/Ngo Partner,Desktop,26,19,25,43.9,125.0,1.0,2.22
383,2025-01-07,D07,Chattogram,Google Ads,Mobile,22,14,19,36.8,82.0,0.0,1.37
384,2025-01-07,D07,Chattogram,Organic Search,Mobile,17,13,16,44.9,135.0,0.0,1.81
385,2025-01-07,D07,Chattogram,Facebook Ads,Mobile,16,10,14,42.5,88.0,0.0,1.64
386,2025-01-07,D08,Sylhet,Organic Search,Mobile,19,11,16,45.7,92.0,0.0,1.33
387,2025-01-07,D08,Sylhet,Youtube,Mobile,35,21,30,46.4,95.0,0.0,1.15
388,2025-01-07,D08,Sylhet,Google Ads,Mobile,17,12,15,52.3,74.0,0.0,1.51
389,2025-01-07,D08,Sylhet,SMS Campaign,Desktop,12,9,11,50.2,139.0,0.0,1.41
390,2025-01-07,D08,Sylhet,Organic Search,Mobile,8,5,7,42.7,119.0,0.0,1.44
391,2025-01-07,D08,Sylhet,Facebook Ads,Mobile,7,5,7,51.8,104.0,0.0,1.22
392,2025-01-07,D08,Sylhet,Youtube,Mobile,9,6,8,43.3,58.0,0.0,1.32
393,2025-01-08,D01,Rajshahi,SMS Campaign,Mobile,68,40,59,59.9,46.0,2.0,2.82
394,2025-01-08,D01,Rajshahi,Referral/Ngo Partner,Mobile,98,57,85,48.2,93.0,1.0,1.49
395,2025-01-08,D01,Rajshahi,Referral/Ngo Partner,Desktop,46,34,41,54.8,79.0,1.0,2.6
396,2025-01-08,D01,Rajshahi,SMS Campaign,Mobile,33,22,31,32.2,90.0,1.0,1.67
397,2025-01-08,D01,Rajshahi,Facebook Ads,Mobile,34,21,30,42.0,79.0,1.0,2.71
398,2025-01-08,D01,Rajshahi,Organic Search,Mobile,11,6,10,58.0,121.0,0.0,2.48
399,2025-01-08,D01,Rajshahi,Referral/Ngo Partner,Mobile,15,9,14,47.2,90.0,0.0,1.8
400,2025-01-08,D02,Rangpur,Direct,Mobile,91,61,80,49.7,70.0,2.0,2.3
401,2025-01-08,D02,Rangpur,SMS Campaign,Mobile,63,42,54,45.8,136.0,2.0,2.74
402,2025-01-08,D02,Rangpur,Direct,Mobile,42,32,38,49.6,112.0,1.0,2.17
403,2025-01-08,D02,Rangpur,Organic Search,Mobile,28,16,24,49.9,105.0,1.0,2.41
404,2025-01-08,D02,Rangpur,Facebook Ads,Mobile,22,14,19,48.2,91.0,1.0,2.46
405,2025-01-08,D02,Rangpur,SMS Campaign,Desktop,22,15,19,59.6,116.0,0.0,1.96
406,2025-01-08,D02,Rangpur,Referral/Ngo Partner,Mobile,20,12,19,42.5,110.0,0.0,2.35
407,2025-01-08,D03,Khulna,Direct,Desktop,51,37,49,40.6,92.0,1.0,2.1
408,2025-01-08,D03,Khulna,Direct,Mobile,79,60,75,44.7,91.0,2.0,2.1
409,2025-01-08,D03,Khulna,Direct,Mobile,39,25,36,44.6,99.0,1.0,2.45
410,2025-01-08,D03,Khulna,Direct,Mobile,35,19,33,39.3,106.0,1.0,1.76
411,2025-01-08,D03,Khulna,Direct,Desktop,33,19,29,50.4,82.0,1.0,1.8
412,2025-01-08,D03,Khulna,Google Ads,Mobile,19,15,17,45.8,134.0,0.0,2.2
413,2025-01-08,D03,Khulna,Youtube,Mobile,28,19,25,54.5,107.0,1.0,2.34
414,2025-01-08,D04,Mymensingh,Google Ads,Mobile,42,29,39,44.1,77.0,1.0,2.48
415,2025-01-08,D04,Mymensingh,Facebook Ads,Desktop,64,36,56,38.6,82.0,1.0,2.17
416,2025-01-08,D04,Mymensingh,Organic Search,Mobile,36,21,34,53.5,91.0,1.0,1.9
417,2025-01-08,D04,Mymensingh,Direct,Mobile,27,16,26,47.3,115.0,1.0,2.5
418,2025-01-08,D04,Mymensingh,Referral/Ngo Partner,Mobile,20,16,17,43.9,101.0,0.0,2.26
419,2025-01-08,D04,Mymensingh,Organic Search,Mobile,14,10,12,50.6,87.0,0.0,1.87
420,2025-01-08,D04,Mymensingh,Organic Search,Mobile,19,14,17,50.8,76.0,0.0,1.58
421,2025-01-08,D05,Dhaka,Direct,Desktop,67,51,62,58.0,61.0,1.0,1.63
422,2025-01-08,D05,Dhaka,Google Ads,Mobile,99,69,86,50.6,137.0,2.0,1.56
423,2025-01-08,D05,Dhaka,SMS Campaign,Mobile,30,20,26,45.2,72.0,1.0,1.97
424,2025-01-08,D05,Dhaka,Organic Search,Mobile,35,26,33,48.8,65.0,1.0,1.59
425,2025-01-08,D05,Dhaka,Google Ads,Mobile,31,22,27,42.5,124.0,0.0,1.31
426,2025-01-08,D05,Dhaka,Referral/Ngo Partner,Mobile,15,12,13,46.2,122.0,0.0,1.56
427,2025-01-08,D05,Dhaka,SMS Campaign,Mobile,27,17,24,48.3,111.0,1.0,2.06
428,2025-01-08,D06,Barishal,Youtube,Mobile,43,24,38,46.2,88.0,1.0,1.68
429,2025-01-08,D06,Barishal,Facebook Ads,Mobile,52,39,50,29.8,80.0,1.0,1.41
430,2025-01-08,D06,Barishal,Organic Search,Mobile,23,18,20,45.8,85.0,0.0,1.72
431,2025-01-08,D06,Barishal,Google Ads,Mobile,19,12,18,48.4,103.0,0.0,1.34
432,2025-01-08,D06,Barishal,Google Ads,Desktop,19,11,16,51.8,150.0,0.0,1.62
433,2025-01-08,D06,Barishal,SMS Campaign,Desktop,9,6,8,42.5,77.0,0.0,1.62
434,2025-01-08,D06,Barishal,Direct,Mobile,11,7,10,49.9,106.0,0.0,1.65
435,2025-01-08,D07,Chattogram,SMS Campaign,Mobile,40,26,34,34.4,87.0,1.0,1.61
436,2025-01-08,D07,Chattogram,Google Ads,Mobile,62,41,57,48.9,87.0,1.0,1.35
437,2025-01-08,D07,Chattogram,Google Ads,Mobile,28,17,27,52.1,64.0,0.0,1.72
438,2025-01-08,D07,Chattogram,Facebook Ads,Desktop,23,15,20,54.8,103.0,0.0,1.8
439,2025-01-08,D07,Chattogram,SMS Campaign,Mobile,19,15,18,45.0,102.0,0.0,1.76
440,2025-01-08,D07,Chattogram,Google Ads,Mobile,14,8,13,38.3,38.0,0.0,1.9
441,2025-01-08,D07,Chattogram,Organic Search,Mobile,21,16,18,47.3,104.0,0.0,2.13
442,2025-01-08,D08,Sylhet,Organic Search,Mobile,29,18,26,45.7,92.0,0.0,1.11
443,2025-01-08,D08,Sylhet,Referral/Ngo Partner,Mobile,28,20,25,56.6,54.0,0.0,1.67
444,2025-01-08,D08,Sylhet,Direct,Mobile,12,8,11,49.4,89.0,0.0,1.15
445,2025-01-08,D08,Sylhet,Youtube,Desktop,15,10,14,50.4,29.0,0.0,1.06
446,2025-01-08,D08,Sylhet,Direct,Mobile,9,5,8,53.7,106.0,0.0,1.4
447,2025-01-08,D08,Sylhet,Youtube,Mobile,8,5,7,45.8,56.0,0.0,1.24
448,2025-01-08,D08,Sylhet,Referral/Ngo Partner,Mobile,6,4,5,58.6,100.0,0.0,1.44
449,2025-01-09,D01,Rajshahi,Facebook Ads,Mobile,66,43,60,52.3,55.0,2.0,2.38
450,2025-01-09,D01,Rajshahi,Referral/Ngo Partner,Mobile,89,71,78,55.2,90.0,2.0,2.19
451,2025-01-09,D01,Rajshahi,Youtube,Mobile,39,22,36,50.2,103.0,1.0,1.82
452,2025-01-09,D01,Rajshahi,Youtube,Mobile,36,21,32,59.4,71.0,1.0,2.44
453,2025-01-09,D01,Rajshahi,SMS Campaign,Mobile,30,23,27,40.7,46.0,1.0,1.91
454,2025-01-09,D01,Rajshahi,Organic Search,Mobile,16,11,14,46.6,66.0,0.0,2.08
455,2025-01-09,D01,Rajshahi,SMS Campaign,Mobile,19,15,18,40.1,122.0,0.0,1.99
456,2025-01-09,D02,Rangpur,Facebook Ads,Mobile,61,36,56,57.0,74.0,1.0,2.26
457,2025-01-09,D02,Rangpur,Referral/Ngo Partner,Mobile,94,65,86,55.0,75.0,2.0,2.41
458,2025-01-09,D02,Rangpur,Youtube,Mobile,38,30,36,42.7,101.0,1.0,2.13
459,2025-01-09,D02,Rangpur,Youtube,Mobile,28,20,27,41.8,122.0,1.0,2.06
460,2025-01-09,D02,Rangpur,Google Ads,Mobile,27,15,24,41.6,121.0,1.0,2.13
461,2025-01-09,D02,Rangpur,SMS Campaign,Mobile,20,13,19,41.1,120.0,0.0,1.48
462,2025-01-09,D02,Rangpur,Referral/Ngo Partner,Mobile,23,16,21,42.9,133.0,0.0,1.67
463,2025-01-09,D03,Khulna,Google Ads,Mobile,64,49,60,44.9,112.0,1.0,1.52
464,2025-01-09,D03,Khulna,Youtube,Mobile,70,42,64,55.5,108.0,1.0,2.06
465,2025-01-09,D03,Khulna,Youtube,Desktop,37,26,34,42.1,130.0,1.0,1.7
466,2025-01-09,D03,Khulna,Referral/Ngo Partner,Mobile,30,19,28,44.6,147.0,1.0,1.83
467,2025-01-09,D03,Khulna,Google Ads,Mobile,18,11,15,45.8,130.0,0.0,2.28
468,2025-01-09,D03,Khulna,Referral/Ngo Partner,Mobile,13,10,12,38.7,50.0,0.0,1.75
469,2025-01-09,D03,Khulna,Referral/Ngo Partner,Mobile,12,9,11,45.2,137.0,0.0,2.02
470,2025-01-09,D04,Mymensingh,SMS Campaign,Mobile,60,37,52,49.7,98.0,2.0,2.97
471,2025-01-09,D04,Mymensingh,Facebook Ads,Mobile,56,39,52,50.7,61.0,1.0,1.75
472,2025-01-09,D04,Mymensingh,Referral/Ngo Partner,Mobile,35,23,32,50.2,99.0,1.0,1.94
473,2025-01-09,D04,Mymensingh,Google Ads,Mobile,29,21,25,57.5,94.0,1.0,2.12
474,2025-01-09,D04,Mymensingh,SMS Campaign,Desktop,19,12,16,47.8,141.0,0.0,2.35
475,2025-01-09,D04,Mymensingh,Direct,Mobile,17,12,16,44.9,100.0,0.0,2.07
476,2025-01-09,D04,Mymensingh,SMS Campaign,Mobile,15,11,13,55.7,95.0,0.0,1.97
477,2025-01-09,D05,Dhaka,SMS Campaign,Mobile,62,46,56,55.5,104.0,1.0,1.58
478,2025-01-09,D05,Dhaka,Facebook Ads,Mobile,99,72,93,45.8,73.0,2.0,2.18
479,2025-01-09,D05,Dhaka,Google Ads,Mobile,32,24,31,58.9,120.0,1.0,2.04
480,2025-01-09,D05,Dhaka,Google Ads,Mobile,36,26,32,52.4,76.0,1.0,1.89
481,2025-01-09,D05,Dhaka,Google Ads,Mobile,25,18,23,44.1,62.0,0.0,1.99
482,2025-01-09,D05,Dhaka,Youtube,Desktop,18,10,16,55.7,116.0,0.0,1.64
483,2025-01-09,D05,Dhaka,Direct,Mobile,22,17,20,48.7,100.0,0.0,1.89
484,2025-01-09,D06,Barishal,Organic Search,Mobile,49,32,44,46.3,100.0,1.0,1.84
485,2025-01-09,D06,Barishal,Google Ads,Mobile,58,36,52,50.6,54.0,1.0,2.15
486,2025-01-09,D06,Barishal,Youtube,Mobile,28,20,26,56.3,199.0,1.0,2.0
487,2025-01-09,D06,Barishal,Direct,Mobile,23,17,20,41.4,65.0,0.0,1.38
488,2025-01-09,D06,Barishal,Referral/Ngo Partner,Mobile,16,11,14,41.2,78.0,0.0,1.54
489,2025-01-09,D06,Barishal,Youtube,Desktop,11,8,10,52.0,63.0,0.0,1.62
490,2025-01-09,D06,Barishal,Organic Search,Mobile,12,9,10,54.6,102.0,0.0,1.59
491,2025-01-09,D07,Chattogram,Facebook Ads,Mobile,39,24,35,40.1,104.0,1.0,1.97
492,2025-01-09,D07,Chattogram,Direct,Mobile,66,41,62,36.8,78.0,1.0,1.61
493,2025-01-09,D07,Chattogram,Organic Search,Mobile,31,24,30,47.2,49.0,1.0,1.88
494,2025-01-09,D07,Chattogram,Youtube,Mobile,27,21,24,30.8,69.0,0.0,1.82
495,2025-01-09,D07,Chattogram,Youtube,Mobile,15,10,13,40.5,108.0,0.0,1.6
496,2025-01-09,D07,Chattogram,Organic Search,Desktop,13,8,12,49.2,100.0,0.0,1.68
497,2025-01-09,D07,Chattogram,Facebook Ads,Mobile,14,10,13,45.6,147.0,0.0,1.36
498,2025-01-09,D08,Sylhet,SMS Campaign,Mobile,28,16,25,46.1,89.0,0.0,1.46
499,2025-01-09,D08,Sylhet,Youtube,Mobile,43,34,41,47.2,94.0,1.0,1.31
500,2025-01-09,D08,Sylhet,Organic Search,Mobile,13,9,11,47.7,63.0,0.0,1.31
501,2025-01-09,D08,Sylhet,Direct,Desktop,11,7,10,59.3,109.0,0.0,1.58
502,2025-01-09,D08,Sylhet,Direct,Desktop,12,7,11,43.2,112.0,0.0,1.3
503,2025-01-09,D08,Sylhet,Direct,Mobile,7,4,6,41.4,112.0,0.0,1.4
504,2025-01-09,D08,Sylhet,Google Ads,Mobile,8,6,7,45.8,93.0,0.0,1.02
505,2025-01-10,D01,Rajshahi,SMS Campaign,Mobile,74,56,63,44.1,143.0,1.0,1.5
506,2025-01-10,D01,Rajshahi,Google Ads,Desktop,72,41,70,42.1,96.0,1.0,1.29
507,2025-01-10,D01,Rajshahi,Referral/Ngo Partner,Mobile,39,26,38,45.8,89.0,1.0,1.91
508,2025-01-10,D01,Rajshahi,Google Ads,Mobile,41,33,39,54.5,138.0,1.0,2.18
509,2025-01-10,D01,Rajshahi,Youtube,Mobile,30,17,28,37.1,102.0,0.0,1.61
510,2025-01-10,D01,Rajshahi,Direct,Desktop,21,13,19,48.8,100.0,0.0,1.82
511,2025-01-10,D01,Rajshahi,Direct,Desktop,23,16,22,46.9,104.0,1.0,2.41
512,2025-01-10,D02,Rangpur,Organic Search,Mobile,62,36,58,39.6,92.0,1.0,2.3
513,2025-01-10,D02,Rangpur,Direct,Mobile,85,50,73,44.3,81.0,2.0,1.83
514,2025-01-10,D02,Rangpur,SMS Campaign,Mobile,41,27,37,55.6,128.0,1.0,1.58
515,2025-01-10,D02,Rangpur,Direct,Mobile,32,21,28,37.6,132.0,1.0,2.26
516,2025-01-10,D02,Rangpur,Direct,Desktop,22,14,19,45.1,62.0,1.0,2.34
517,2025-01-10,D02,Rangpur,Organic Search,Desktop,19,12,18,47.9,68.0,0.0,1.89
518,2025-01-10,D02,Rangpur,SMS Campaign,Mobile,23,16,20,38.9,112.0,0.0,2.1
519,2025-01-10,D03,Khulna,Youtube,Desktop,55,36,50,49.2,93.0,1.0,1.79
520,2025-01-10,D03,Khulna,SMS Campaign,Mobile,60,35,54,46.9,59.0,2.0,2.52
521,2025-01-10,D03,Khulna,Organic Search,Mobile,25,14,22,50.0,116.0,1.0,2.25
522,2025-01-10,D03,Khulna,Facebook Ads,Mobile,30,21,27,47.3,55.0,1.0,2.16
523,2025-01-10,D03,Khulna,Facebook Ads,Mobile,20,15,17,54.4,75.0,1.0,2.56
524,2025-01-10,D03,Khulna,Direct,Mobile,15,9,14,49.6,77.0,0.0,2.48
525,2025-01-10,D03,Khulna,Organic Search,Mobile,16,11,15,45.8,120.0,0.0,2.14
526,2025-01-10,D04,Mymensingh,Direct,Mobile,57,44,49,49.0,117.0,1.0,2.29
527,2025-01-10,D04,Mymensingh,Direct,Mobile,82,56,70,46.1,107.0,2.0,1.98
528,2025-01-10,D04,Mymensingh,Direct,Mobile,41,31,38,38.8,59.0,1.0,2.0
529,2025-01-10,D04,Mymensingh,Google Ads,Mobile,24,18,21,60.9,127.0,1.0,2.44
530,2025-01-10,D04,Mymensingh,Google Ads,Mobile,17,12,16,45.9,84.0,0.0,2.45
531,2025-01-10,D04,Mymensingh,Youtube,Desktop,13,10,12,48.4,123.0,0.0,1.85
532,2025-01-10,D04,Mymensingh,Google Ads,Mobile,18,13,16,47.4,109.0,0.0,1.99
533,2025-01-10,D05,Dhaka,Google Ads,Mobile,70,41,60,47.6,43.0,1.0,1.61
