order_id,date,customer_id,division_id,division_name,district_name,product_id,device_model,channel,quantity,unit_price_bdt,discount_pct,total_amount_bdt,payment_method
ORD00200,2025-01-22,C00339,D01,Rajshahi,Natore,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,bKash
ORD00199,2025-01-22,C00101,D07,Chattogram,Chattogram,P03,Matir Doctor Pro+ (NPK),Facebook Shop,1,7900,0,7900.0,bKash
ORD00198,2025-01-22,C00781,D02,Rangpur,Dinajpur,P01,Matir Doctor Lite,FairFarm App,1,2500,10,2250.0,bKash
ORD00197,2025-01-22,C01297,D01,Rajshahi,Pabna,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD00195,2025-01-22,C01473,D01,Rajshahi,Natore,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Cash on Delivery
ORD00193,2025-01-22,C00285,D05,Dhaka,Gazipur,P01,Matir Doctor Lite,FairFarm App,3,2500,0,7500.0,bKash
ORD00192,2025-01-22,C01033,D04,Mymensingh,Jamalpur,P03,Matir Doctor Pro+ (NPK),FairFarm Website,1,7900,0,7900.0,Nagad
ORD00191,2025-01-22,C01090,D04,Mymensingh,Mymensingh,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,bKash
ORD00190,2025-01-22,C01086,D06,Barishal,Barishal,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,Bank Transfer
ORD00189,2025-01-22,C00954,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Cash on Delivery
ORD00188,2025-01-22,C00703,D01,Rajshahi,Natore,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Nagad
ORD00194,2025-01-22,C00909,D02,Rangpur,Gaibandha,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,Cash on Delivery
ORD00209,2025-01-23,C00275,D05,Dhaka,Tangail,P02,Matir Doctor Pro,FairFarm App,3,4800,10,12960.0,Nagad
ORD00213,2025-01-23,C01174,D06,Barishal,Barishal,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Cash on Delivery
ORD00212,2025-01-23,C01365,D04,Mymensingh,Netrokona,P02,Matir Doctor Pro,FairFarm App,3,4800,5,13680.0,Nagad
ORD00211,2025-01-23,C00835,D06,Barishal,Bhola,P01,Matir Doctor Lite,FairFarm Website,3,2500,0,7500.0,bKash
ORD00210,2025-01-23,C00223,D05,Dhaka,Dhaka,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Cash on Delivery
ORD00208,2025-01-23,C00933,D03,Khulna,Satkhira,P02,Matir Doctor Pro,Field Dealer Network,2,4800,5,9120.0,Cash on Delivery
ORD00207,2025-01-23,C01262,D03,Khulna,Bagerhat,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD00206,2025-01-23,C00886,D03,Khulna,Jashore,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,bKash
ORD00205,2025-01-23,C01289,D04,Mymensingh,Jamalpur,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,bKash
ORD00204,2025-01-23,C00120,D05,Dhaka,Tangail,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Nagad
ORD00203,2025-01-23,C00837,D06,Barishal,Bhola,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,bKash
ORD00214,2025-01-24,C00811,D01,Rajshahi,Bogura,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Rocket
ORD00215,2025-01-24,C00779,D06,Barishal,Bhola,P01,Matir Doctor Lite,FairFarm Website,1,2500,5,2375.0,Cash on Delivery
ORD00216,2025-01-24,C01217,D03,Khulna,Satkhira,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,bKash
ORD00217,2025-01-24,C00792,D03,Khulna,Khulna,P02,Matir Doctor Pro,Facebook Shop,1,4800,5,4560.0,bKash
ORD00218,2025-01-24,C00135,D05,Dhaka,Dhaka,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,bKash
ORD00219,2025-01-24,C00923,D05,Dhaka,Tangail,P02,Matir Doctor Pro,Facebook Shop,3,4800,0,14400.0,Cash on Delivery
ORD00225,2025-01-25,C00581,D04,Mymensingh,Jamalpur,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Cash on Delivery
ORD00223,2025-01-25,C01010,D04,Mymensingh,Netrokona,P03,Matir Doctor Pro+ (NPK),FairFarm Website,2,7900,10,14220.0,Nagad
ORD00224,2025-01-25,C00792,D03,Khulna,Khulna,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,bKash
ORD00221,2025-01-25,C00547,D03,Khulna,Khulna,P02,Matir Doctor Pro,FairFarm Website,3,4800,0,14400.0,Nagad
ORD00222,2025-01-25,C01154,D01,Rajshahi,Rajshahi,P03,Matir Doctor Pro+ (NPK),FairFarm App,2,7900,0,15800.0,Cash on Delivery
ORD00220,2025-01-25,C01236,D01,Rajshahi,Pabna,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,bKash
ORD00236,2025-01-26,C00896,D07,Chattogram,Cox's Bazar,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Cash on Delivery
ORD00235,2025-01-26,C00925,D02,Rangpur,Gaibandha,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,bKash
ORD00234,2025-01-26,C01394,D01,Rajshahi,Natore,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Nagad
ORD00233,2025-01-26,C00723,D01,Rajshahi,Natore,P02,Matir Doctor Pro,FairFarm App,3,4800,0,14400.0,Bank Transfer
ORD00232,2025-01-26,C00003,D07,Chattogram,Comilla,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Rocket
ORD00231,2025-01-26,C00988,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,bKash
ORD00230,2025-01-26,C00350,D01,Rajshahi,Rajshahi,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Bank Transfer
ORD00229,2025-01-26,C00746,D04,Mymensingh,Netrokona,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Bank Transfer
ORD00228,2025-01-26,C01476,D04,Mymensingh,Jamalpur,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Nagad
ORD00227,2025-01-26,C01014,D08,Sylhet,Moulvibazar,P01,Matir Doctor Lite,Field Dealer Network,1,2500,5,2375.0,bKash
ORD00226,2025-01-26,C00598,D05,Dhaka,Dhaka,P02,Matir Doctor Pro,FairFarm App,1,4800,5,4560.0,Nagad
ORD00244,2025-01-27,C01261,D01,Rajshahi,Pabna,P01,Matir Doctor Lite,Facebook Shop,2,2500,0,5000.0,Cash on Delivery
ORD00243,2025-01-27,C00419,D02,Rangpur,Gaibandha,P03,Matir Doctor Pro+ (NPK),FairFarm Website,1,7900,10,7110.0,bKash
ORD00242,2025-01-27,C00446,D05,Dhaka,Dhaka,P01,Matir Doctor Lite,FairFarm App,3,2500,0,7500.0,Rocket
ORD00241,2025-01-27,C00650,D01,Rajshahi,Pabna,P02,Matir Doctor Pro,Field Dealer Network,3,4800,0,14400.0,Rocket
ORD00237,2025-01-27,C00111,D04,Mymensingh,Netrokona,P01,Matir Doctor Lite,FairFarm App,2,2500,5,4750.0,Nagad
ORD00239,2025-01-27,C01188,D08,Sylhet,Habiganj,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,bKash
ORD00238,2025-01-27,C00767,D02,Rangpur,Gaibandha,P02,Matir Doctor Pro,Field Dealer Network,2,4800,5,9120.0,bKash
ORD00240,2025-01-27,C01486,D01,Rajshahi,Rajshahi,P03,Matir Doctor Pro+ (NPK),FairFarm App,2,7900,0,15800.0,bKash
ORD00251,2025-01-28,C00293,D07,Chattogram,Feni,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Cash on Delivery
ORD00245,2025-01-28,C01412,D08,Sylhet,Habiganj,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Nagad
ORD00246,2025-01-28,C01252,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Bank Transfer
ORD00247,2025-01-28,C00931,D02,Rangpur,Kurigram,P02,Matir Doctor Pro,FairFarm App,2,4800,10,8640.0,bKash
ORD00248,2025-01-28,C00695,D07,Chattogram,Feni,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,Rocket
ORD00249,2025-01-28,C01306,D07,Chattogram,Cox's Bazar,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,Cash on Delivery
ORD00250,2025-01-28,C01179,D02,Rangpur,Gaibandha,P01,Matir Doctor Lite,FairFarm App,1,2500,5,2375.0,bKash
ORD00252,2025-01-28,C01437,D02,Rangpur,Rangpur,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,bKash
ORD00264,2025-01-29,C00329,D05,Dhaka,Tangail,P01,Matir Doctor Lite,Facebook Shop,3,2500,0,7500.0,bKash
ORD00265,2025-01-29,C00437,D01,Rajshahi,Rajshahi,P02,Matir Doctor Pro,FairFarm App,1,4800,5,4560.0,Rocket
ORD00263,2025-01-29,C00758,D07,Chattogram,Chattogram,P02,Matir Doctor Pro,Field Dealer Network,1,4800,5,4560.0,bKash
ORD00267,2025-01-29,C00217,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Rocket
ORD00268,2025-01-29,C01350,D01,Rajshahi,Pabna,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,bKash
ORD00266,2025-01-29,C00437,D01,Rajshahi,Rajshahi,P01,Matir Doctor Lite,FairFarm App,1,2500,5,2375.0,Cash on Delivery
ORD00262,2025-01-29,C00068,D02,Rangpur,Kurigram,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,bKash
ORD00261,2025-01-29,C00049,D05,Dhaka,Tangail,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Nagad
ORD00260,2025-01-29,C00427,D02,Rangpur,Gaibandha,P02,Matir Doctor Pro,Field Dealer Network,2,4800,10,8640.0,Cash on Delivery
ORD00259,2025-01-29,C01137,D04,Mymensingh,Mymensingh,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Rocket
ORD00258,2025-01-29,C00265,D07,Chattogram,Chattogram,P02,Matir Doctor Pro,Field Dealer Network,3,4800,5,13680.0,Cash on Delivery
ORD00257,2025-01-29,C00065,D05,Dhaka,Gazipur,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,Nagad
ORD00256,2025-01-29,C00738,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,FairFarm Website,1,2500,5,2375.0,bKash
ORD00255,2025-01-29,C01196,D02,Rangpur,Dinajpur,P02,Matir Doctor Pro,Field Dealer Network,3,4800,0,14400.0,Rocket
ORD00254,2025-01-29,C00849,D01,Rajshahi,Rajshahi,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,bKash
ORD00253,2025-01-29,C01181,D06,Barishal,Bhola,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Nagad
ORD00278,2025-01-30,C01121,D05,Dhaka,Gazipur,P01,Matir Doctor Lite,FairFarm App,3,2500,10,6750.0,Nagad
ORD00277,2025-01-30,C01387,D05,Dhaka,Dhaka,P02,Matir Doctor Pro,Facebook Shop,3,4800,0,14400.0,Nagad
ORD00276,2025-01-30,C01098,D06,Barishal,Patuakhali,P01,Matir Doctor Lite,Facebook Shop,2,2500,0,5000.0,Cash on Delivery
ORD00275,2025-01-30,C00252,D07,Chattogram,Chattogram,P02,Matir Doctor Pro,Facebook Shop,3,4800,0,14400.0,Cash on Delivery
ORD00274,2025-01-30,C00840,D04,Mymensingh,Netrokona,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Nagad
ORD00272,2025-01-30,C01339,D07,Chattogram,Chattogram,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD00271,2025-01-30,C00495,D06,Barishal,Barishal,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,Nagad
ORD00270,2025-01-30,C01485,D05,Dhaka,Gazipur,P02,Matir Doctor Pro,Facebook Shop,3,4800,0,14400.0,bKash
ORD00269,2025-01-30,C01209,D02,Rangpur,Gaibandha,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Cash on Delivery
ORD00273,2025-01-30,C01448,D04,Mymensingh,Jamalpur,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Bank Transfer
ORD00279,2025-01-31,C00667,D06,Barishal,Patuakhali,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Nagad
ORD00280,2025-01-31,C00201,D06,Barishal,Bhola,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Nagad
ORD00281,2025-01-31,C00335,D01,Rajshahi,Natore,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,bKash
ORD00282,2025-01-31,C01454,D08,Sylhet,Sylhet,P02,Matir Doctor Pro,Facebook Shop,2,4800,0,9600.0,bKash
ORD00283,2025-01-31,C00835,D06,Barishal,Bhola,P02,Matir Doctor Pro,FairFarm Website,3,4800,5,13680.0,bKash
ORD00284,2025-01-31,C00837,D06,Barishal,Bhola,P01,Matir Doctor Lite,Field Dealer Network,3,2500,0,7500.0,bKash
ORD00285,2025-01-31,C00952,D02,Rangpur,Dinajpur,P02,Matir Doctor Pro,FairFarm Website,3,4800,0,14400.0,bKash
ORD00291,2025-02-01,C01411,D07,Chattogram,Feni,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Bank Transfer
ORD00293,2025-02-01,C01110,D02,Rangpur,Kurigram,P02,Matir Doctor Pro,FairFarm App,3,4800,0,14400.0,Nagad
ORD00290,2025-02-01,C01439,D07,Chattogram,Feni,P01,Matir Doctor Lite,FairFarm App,3,2500,0,7500.0,bKash
ORD00292,2025-02-01,C00022,D03,Khulna,Khulna,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,bKash
ORD00288,2025-02-01,C00039,D02,Rangpur,Rangpur,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Bank Transfer
ORD00287,2025-02-01,C00745,D04,Mymensingh,Netrokona,P02,Matir Doctor Pro,Field Dealer Network,1,4800,5,4560.0,Bank Transfer
ORD00286,2025-02-01,C01131,D08,Sylhet,Moulvibazar,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,bKash
ORD00289,2025-02-01,C00553,D02,Rangpur,Dinajpur,P01,Matir Doctor Lite,Facebook Shop,2,2500,0,5000.0,bKash
ORD00294,2025-02-02,C01307,D05,Dhaka,Narayanganj,P02,Matir Doctor Pro,Facebook Shop,1,4800,0,4800.0,bKash
ORD00295,2025-02-02,C00710,D04,Mymensingh,Netrokona,P03,Matir Doctor Pro+ (NPK),Facebook Shop,1,7900,0,7900.0,Cash on Delivery
ORD00296,2025-02-02,C00342,D08,Sylhet,Sylhet,P02,Matir Doctor Pro,Field Dealer Network,3,4800,0,14400.0,Cash on Delivery
ORD00297,2025-02-02,C00881,D03,Khulna,Satkhira,P03,Matir Doctor Pro+ (NPK),FairFarm App,3,7900,0,23700.0,bKash
ORD00298,2025-02-02,C01193,D07,Chattogram,Feni,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Cash on Delivery
ORD00299,2025-02-02,C01469,D06,Barishal,Patuakhali,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,Nagad
ORD00308,2025-02-03,C00142,D04,Mymensingh,Mymensingh,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,bKash
ORD00306,2025-02-03,C01130,D08,Sylhet,Habiganj,P01,Matir Doctor Lite,FairFarm Website,1,2500,5,2375.0,bKash
ORD00305,2025-02-03,C00098,D01,Rajshahi,Rajshahi,P02,Matir Doctor Pro,Field Dealer Network,3,4800,0,14400.0,Cash on Delivery
ORD00304,2025-02-03,C01384,D08,Sylhet,Sylhet,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Cash on Delivery
ORD00307,2025-02-03,C00384,D04,Mymensingh,Mymensingh,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Nagad
ORD00302,2025-02-03,C01500,D05,Dhaka,Gazipur,P03,Matir Doctor Pro+ (NPK),Facebook Shop,2,7900,0,15800.0,Bank Transfer
ORD00301,2025-02-03,C01221,D01,Rajshahi,Bogura,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,bKash
ORD00300,2025-02-03,C00111,D04,Mymensingh,Netrokona,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,bKash
ORD00303,2025-02-03,C01159,D03,Khulna,Khulna,P02,Matir Doctor Pro,Field Dealer Network,3,4800,5,13680.0,bKash
ORD00319,2025-02-04,C00013,D05,Dhaka,Narayanganj,P02,Matir Doctor Pro,Field Dealer Network,1,4800,10,4320.0,bKash
ORD00318,2025-02-04,C00659,D05,Dhaka,Tangail,P03,Matir Doctor Pro+ (NPK),FairFarm Website,3,7900,0,23700.0,Nagad
ORD00317,2025-02-04,C00216,D06,Barishal,Bhola,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Cash on Delivery
ORD00316,2025-02-04,C01341,D01,Rajshahi,Bogura,P03,Matir Doctor Pro+ (NPK),Facebook Shop,2,7900,0,15800.0,Bank Transfer
ORD00315,2025-02-04,C01296,D03,Khulna,Satkhira,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,bKash
ORD00314,2025-02-04,C00409,D01,Rajshahi,Rajshahi,P03,Matir Doctor Pro+ (NPK),FairFarm Website,2,7900,0,15800.0,Cash on Delivery
ORD00312,2025-02-04,C00885,D02,Rangpur,Gaibandha,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Cash on Delivery
ORD00311,2025-02-04,C01440,D08,Sylhet,Moulvibazar,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Bank Transfer
ORD00310,2025-02-04,C00740,D03,Khulna,Khulna,P03,Matir Doctor Pro+ (NPK),FairFarm Website,2,7900,0,15800.0,bKash
ORD00309,2025-02-04,C01014,D08,Sylhet,Moulvibazar,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Nagad
ORD00313,2025-02-04,C01407,D08,Sylhet,Moulvibazar,P01,Matir Doctor Lite,FairFarm App,1,2500,10,2250.0,Cash on Delivery
ORD00325,2025-02-05,C00565,D05,Dhaka,Tangail,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Nagad
ORD00328,2025-02-05,C01457,D02,Rangpur,Kurigram,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,bKash
ORD00327,2025-02-05,C00220,D03,Khulna,Bagerhat,P03,Matir Doctor Pro+ (NPK),FairFarm App,2,7900,0,15800.0,bKash
ORD00326,2025-02-05,C00034,D03,Khulna,Jashore,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,2,7900,0,15800.0,bKash
ORD00324,2025-02-05,C01164,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,bKash
ORD00322,2025-02-05,C00131,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,bKash
ORD00323,2025-02-05,C00778,D02,Rangpur,Dinajpur,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD00321,2025-02-05,C01499,D03,Khulna,Bagerhat,P02,Matir Doctor Pro,Field Dealer Network,1,4800,5,4560.0,Rocket
ORD00320,2025-02-05,C00142,D04,Mymensingh,Mymensingh,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,Rocket
ORD00329,2025-02-06,C01200,D06,Barishal,Barishal,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,bKash
ORD00330,2025-02-06,C00229,D05,Dhaka,Gazipur,P01,Matir Doctor Lite,FairFarm App,3,2500,0,7500.0,Cash on Delivery
ORD00331,2025-02-06,C00672,D05,Dhaka,Tangail,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD00342,2025-02-07,C01373,D03,Khulna,Bagerhat,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,2,7900,0,15800.0,Cash on Delivery
ORD00341,2025-02-07,C00832,D04,Mymensingh,Mymensingh,P02,Matir Doctor Pro,FairFarm App,2,4800,5,9120.0,bKash
ORD00340,2025-02-07,C00097,D03,Khulna,Satkhira,P03,Matir Doctor Pro+ (NPK),Facebook Shop,1,7900,0,7900.0,Rocket
ORD00339,2025-02-07,C00938,D01,Rajshahi,Pabna,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Bank Transfer
ORD00338,2025-02-07,C00279,D07,Chattogram,Chattogram,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Nagad
ORD00337,2025-02-07,C01315,D01,Rajshahi,Pabna,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Nagad
ORD00336,2025-02-07,C00692,D07,Chattogram,Chattogram,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,bKash
ORD00343,2025-02-07,C01104,D07,Chattogram,Chattogram,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Nagad
ORD00334,2025-02-07,C01125,D03,Khulna,Bagerhat,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Cash on Delivery
ORD00333,2025-02-07,C00565,D05,Dhaka,Tangail,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Cash on Delivery
ORD00332,2025-02-07,C00572,D07,Chattogram,Comilla,P02,Matir Doctor Pro,Facebook Shop,3,4800,5,13680.0,Cash on Delivery
ORD00335,2025-02-07,C01326,D07,Chattogram,Chattogram,P01,Matir Doctor Lite,Field Dealer Network,2,2500,5,4750.0,Bank Transfer
ORD00352,2025-02-08,C00837,D06,Barishal,Bhola,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,bKash
ORD00354,2025-02-08,C01075,D07,Chattogram,Chattogram,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,bKash
ORD00350,2025-02-08,C00899,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Nagad
ORD00353,2025-02-08,C00377,D07,Chattogram,Feni,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,Nagad
ORD00349,2025-02-08,C00594,D05,Dhaka,Tangail,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,3,7900,0,23700.0,Cash on Delivery
ORD00351,2025-02-08,C00310,D01,Rajshahi,Rajshahi,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,bKash
ORD00347,2025-02-08,C00957,D06,Barishal,Bhola,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD00346,2025-02-08,C00982,D06,Barishal,Patuakhali,P03,Matir Doctor Pro+ (NPK),FairFarm App,3,7900,0,23700.0,Rocket
ORD00345,2025-02-08,C00530,D03,Khulna,Satkhira,P02,Matir Doctor Pro,Field Dealer Network,2,4800,5,9120.0,Rocket
ORD00344,2025-02-08,C01243,D03,Khulna,Khulna,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Rocket
ORD00348,2025-02-08,C00805,D01,Rajshahi,Pabna,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,bKash
ORD00355,2025-02-09,C01415,D01,Rajshahi,Pabna,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD00356,2025-02-09,C00323,D03,Khulna,Bagerhat,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Cash on Delivery
ORD00357,2025-02-09,C01470,D02,Rangpur,Dinajpur,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Cash on Delivery
ORD00358,2025-02-09,C00673,D08,Sylhet,Habiganj,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Cash on Delivery
ORD00366,2025-02-10,C01215,D02,Rangpur,Gaibandha,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Cash on Delivery
ORD00365,2025-02-10,C00885,D02,Rangpur,Gaibandha,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Cash on Delivery
ORD00364,2025-02-10,C00101,D07,Chattogram,Chattogram,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,bKash
ORD00363,2025-02-10,C01068,D05,Dhaka,Dhaka,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Nagad
ORD00361,2025-02-10,C00946,D02,Rangpur,Rangpur,P03,Matir Doctor Pro+ (NPK),Facebook Shop,2,7900,0,15800.0,Rocket
ORD00360,2025-02-10,C01116,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,Field Dealer Network,3,2500,0,7500.0,Nagad
ORD00359,2025-02-10,C00916,D08,Sylhet,Habiganj,P01,Matir Doctor Lite,Field Dealer Network,3,2500,0,7500.0,bKash
ORD00362,2025-02-10,C00989,D03,Khulna,Bagerhat,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Cash on Delivery
ORD00367,2025-02-11,C00990,D06,Barishal,Bhola,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Rocket
ORD00368,2025-02-11,C00608,D01,Rajshahi,Rajshahi,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Rocket
ORD00369,2025-02-11,C00976,D05,Dhaka,Gazipur,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Bank Transfer
ORD00370,2025-02-11,C00522,D03,Khulna,Satkhira,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,Nagad
ORD00371,2025-02-11,C01092,D05,Dhaka,Gazipur,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,3,7900,0,23700.0,Rocket
ORD00372,2025-02-11,C01138,D03,Khulna,Jashore,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Nagad
ORD00373,2025-02-11,C01121,D05,Dhaka,Gazipur,P01,Matir Doctor Lite,Field Dealer Network,3,2500,0,7500.0,bKash
ORD00379,2025-02-12,C00741,D01,Rajshahi,Natore,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,bKash
ORD00381,2025-02-12,C00504,D04,Mymensingh,Netrokona,P03,Matir Doctor Pro+ (NPK),FairFarm Website,2,7900,0,15800.0,Bank Transfer
ORD00380,2025-02-12,C00799,D06,Barishal,Barishal,P01,Matir Doctor Lite,FairFarm App,3,2500,0,7500.0,bKash
ORD00378,2025-02-12,C00214,D06,Barishal,Patuakhali,P02,Matir Doctor Pro,FairFarm App,1,4800,10,4320.0,Cash on Delivery
ORD00382,2025-02-12,C01305,D07,Chattogram,Comilla,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,bKash
ORD00376,2025-02-12,C00857,D06,Barishal,Bhola,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Nagad
ORD00375,2025-02-12,C01081,D02,Rangpur,Gaibandha,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,Cash on Delivery
ORD00374,2025-02-12,C01305,D07,Chattogram,Comilla,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Bank Transfer
