ticket_id,date,customer_id,division_id,division_name,category,channel,resolution_time_hrs,status,csat_score
TKT00364,2026-04-14,C00318,D05,Dhaka,App/Website Issue,In-App Chat,4.9,Resolved,5
TKT00020,2026-04-15,C01241,D07,Chattogram,General Inquiry,Hotline Call,1.5,Resolved,4
TKT00357,2026-04-15,C00220,D03,Khulna,Device Setup,Hotline Call,3.9,Resolved,4
TKT00293,2026-04-15,C00798,D02,Rangpur,Sensor Calibration,Hotline Call,4.2,Resolved,5
TKT00823,2026-04-15,C00053,D06,Barishal,Sensor Calibration,In-App Chat,5.5,Resolved,4
TKT00997,2026-04-15,C01457,D02,Rangpur,Sensor Calibration,Field Agent Visit,5.1,Resolved,5
TKT00821,2026-04-15,C00491,D05,Dhaka,Billing & Payment,Hotline Call,2.2,Resolved,4
TKT00948,2026-04-15,C00302,D01,Rajshahi,Connectivity Issue,Hotline Call,10.3,Resolved,4
TKT00308,2026-04-16,C00246,D07,Chattogram,General Inquiry,Field Agent Visit,1.0,Resolved,5
TKT00969,2026-04-16,C01354,D02,Rangpur,Billing & Payment,Hotline Call,2.3,Escalated,5
TKT00599,2026-04-16,C00351,D05,Dhaka,Billing & Payment,Facebook Page,1.3,Resolved,5
TKT00081,2026-04-16,C01104,D07,Chattogram,Sensor Calibration,Hotline Call,0.9,Resolved,4
TKT00066,2026-04-16,C00999,D08,Sylhet,Device Setup,Hotline Call,4.1,Resolved,4
TKT00299,2026-04-16,C00713,D06,Barishal,App/Website Issue,In-App Chat,1.1,Resolved,4
TKT00669,2026-04-16,C01102,D03,Khulna,Device Setup,In-App Chat,2.9,Resolved,3
TKT01084,2026-04-16,C01304,D02,Rangpur,Connectivity Issue,In-App Chat,6.8,Resolved,3
TKT00077,2026-04-16,C01460,D03,Khulna,Billing & Payment,Hotline Call,3.3,Resolved,4
TKT00270,2026-04-17,C00970,D02,Rangpur,App/Website Issue,Facebook Page,5.3,Resolved,3
TKT00377,2026-04-17,C01039,D04,Mymensingh,Device Setup,Facebook Page,3.8,Resolved,5
TKT00682,2026-04-17,C00387,D05,Dhaka,Billing & Payment,Hotline Call,1.8,Resolved,4
TKT01035,2026-04-17,C01405,D02,Rangpur,General Inquiry,In-App Chat,1.8,Resolved,5
TKT01197,2026-04-17,C00580,D03,Khulna,Device Setup,Facebook Page,10.1,Resolved,5
TKT00129,2026-04-17,C00619,D01,Rajshahi,Device Setup,In-App Chat,5.4,Resolved,3
TKT01235,2026-04-17,C00606,D06,Barishal,General Inquiry,Field Agent Visit,0.5,Resolved,3
TKT00808,2026-04-17,C00108,D02,Rangpur,App/Website Issue,Hotline Call,3.1,Resolved,4
TKT00214,2026-04-17,C00789,D06,Barishal,Billing & Payment,Field Agent Visit,5.0,Resolved,5
TKT00846,2026-04-17,C01412,D08,Sylhet,Connectivity Issue,In-App Chat,4.4,Resolved,4
TKT00718,2026-04-18,C00822,D05,Dhaka,Connectivity Issue,In-App Chat,2.5,Resolved,4
TKT00283,2026-04-18,C00768,D01,Rajshahi,Device Setup,In-App Chat,1.5,Resolved,5
TKT00918,2026-04-18,C00979,D04,Mymensingh,Billing & Payment,In-App Chat,1.2,Pending,3
TKT00019,2026-04-18,C00949,D07,Chattogram,Sensor Calibration,Facebook Page,1.1,Resolved,5
TKT00613,2026-04-18,C00393,D05,Dhaka,Connectivity Issue,In-App Chat,3.8,Resolved,4
TKT00820,2026-04-18,C00185,D06,Barishal,General Inquiry,In-App Chat,0.6,Resolved,4
TKT00819,2026-04-18,C00459,D06,Barishal,Device Setup,Hotline Call,5.1,Resolved,4
TKT00347,2026-04-18,C00246,D07,Chattogram,Connectivity Issue,Hotline Call,3.4,Resolved,5
TKT00148,2026-04-19,C01473,D01,Rajshahi,General Inquiry,Hotline Call,1.1,Resolved,4
TKT00272,2026-04-19,C01402,D01,Rajshahi,Device Setup,In-App Chat,3.8,Resolved,5
TKT00618,2026-04-19,C00211,D05,Dhaka,General Inquiry,Hotline Call,0.5,Resolved,4
TKT00093,2026-04-19,C00205,D01,Rajshahi,General Inquiry,Hotline Call,2.2,Resolved,5
TKT01180,2026-04-19,C00194,D07,Chattogram,General Inquiry,Facebook Page,0.5,Resolved,3
TKT00705,2026-04-19,C01190,D05,Dhaka,App/Website Issue,Field Agent Visit,1.6,Pending,5
TKT00755,2026-04-19,C01434,D01,Rajshahi,App/Website Issue,In-App Chat,2.2,Resolved,5
TKT00753,2026-04-20,C00434,D07,Chattogram,App/Website Issue,In-App Chat,1.4,Resolved,5
TKT00577,2026-04-20,C01024,D04,Mymensingh,Device Setup,Field Agent Visit,5.6,Resolved,4
TKT00023,2026-04-20,C01073,D04,Mymensingh,General Inquiry,In-App Chat,0.5,Resolved,3
TKT01139,2026-04-20,C01422,D04,Mymensingh,Device Setup,Facebook Page,2.5,Resolved,3
TKT00809,2026-04-20,C00828,D02,Rangpur,Connectivity Issue,In-App Chat,2.0,Pending,4
TKT00276,2026-04-20,C01201,D05,Dhaka,Connectivity Issue,Field Agent Visit,8.6,Escalated,4
TKT00201,2026-04-20,C01407,D08,Sylhet,Connectivity Issue,Hotline Call,5.5,Resolved,4
TKT01089,2026-04-20,C00188,D01,Rajshahi,Connectivity Issue,Field Agent Visit,2.7,Resolved,4
TKT00265,2026-04-21,C00360,D05,Dhaka,Connectivity Issue,Field Agent Visit,5.6,Resolved,4
TKT00426,2026-04-21,C01177,D04,Mymensingh,Billing & Payment,In-App Chat,1.5,Resolved,5
TKT00639,2026-04-21,C00387,D05,Dhaka,Sensor Calibration,Hotline Call,9.9,Resolved,3
TKT00644,2026-04-21,C00343,D06,Barishal,General Inquiry,Facebook Page,1.1,Resolved,3
TKT00318,2026-04-21,C00796,D03,Khulna,Connectivity Issue,Facebook Page,1.3,Resolved,5
TKT01192,2026-04-21,C01143,D07,Chattogram,App/Website Issue,In-App Chat,3.6,Resolved,4
TKT00152,2026-04-22,C00648,D04,Mymensingh,Device Setup,Facebook Page,2.7,Resolved,4
TKT00342,2026-04-22,C01448,D04,Mymensingh,Connectivity Issue,In-App Chat,17.2,Resolved,5
TKT00801,2026-04-22,C00606,D06,Barishal,App/Website Issue,In-App Chat,0.8,Resolved,4
TKT00382,2026-04-22,C01212,D07,Chattogram,Billing & Payment,Hotline Call,2.4,Resolved,5
TKT00294,2026-04-22,C01030,D03,Khulna,Connectivity Issue,In-App Chat,0.8,Resolved,5
TKT00064,2026-04-22,C00959,D04,Mymensingh,General Inquiry,Hotline Call,0.5,Resolved,3
TKT00053,2026-04-22,C00040,D05,Dhaka,App/Website Issue,Field Agent Visit,2.5,Resolved,4
TKT00407,2026-04-22,C01405,D02,Rangpur,App/Website Issue,Facebook Page,6.1,Resolved,4
TKT01070,2026-04-22,C00225,D02,Rangpur,General Inquiry,Hotline Call,1.0,Resolved,4
TKT00650,2026-04-23,C00492,D05,Dhaka,Device Setup,Hotline Call,6.8,Resolved,3
TKT00173,2026-04-23,C00497,D03,Khulna,Sensor Calibration,Hotline Call,2.4,Resolved,4
TKT00135,2026-04-23,C00995,D07,Chattogram,Connectivity Issue,In-App Chat,6.4,Resolved,5
TKT00017,2026-04-23,C00662,D07,Chattogram,Device Setup,In-App Chat,3.0,Resolved,5
TKT00393,2026-04-23,C00808,D02,Rangpur,Connectivity Issue,Field Agent Visit,4.5,Resolved,4
TKT00021,2026-04-23,C01002,D04,Mymensingh,Sensor Calibration,In-App Chat,3.7,Escalated,5
TKT00049,2026-04-23,C00796,D03,Khulna,Device Setup,Field Agent Visit,2.0,Resolved,3
TKT00175,2026-04-23,C01239,D02,Rangpur,Device Setup,Field Agent Visit,6.6,Resolved,4
TKT01120,2026-04-23,C01191,D04,Mymensingh,General Inquiry,In-App Chat,0.5,Resolved,4
TKT00297,2026-04-23,C00918,D01,Rajshahi,General Inquiry,Facebook Page,2.0,Resolved,3
TKT00386,2026-04-23,C00664,D01,Rajshahi,Sensor Calibration,In-App Chat,6.0,Resolved,4
TKT00141,2026-04-24,C00794,D01,Rajshahi,General Inquiry,Hotline Call,1.2,Resolved,4
TKT00143,2026-04-24,C01103,D06,Barishal,App/Website Issue,In-App Chat,8.0,Resolved,5
TKT00159,2026-04-24,C00584,D03,Khulna,App/Website Issue,Hotline Call,4.7,Resolved,5
TKT00469,2026-04-24,C00039,D02,Rangpur,Connectivity Issue,In-App Chat,10.1,Resolved,5
TKT01184,2026-04-24,C01474,D04,Mymensingh,Connectivity Issue,Hotline Call,7.4,Resolved,4
TKT00267,2026-04-24,C00607,D07,Chattogram,Sensor Calibration,Field Agent Visit,2.7,Resolved,4
TKT01204,2026-04-24,C00979,D04,Mymensingh,Device Setup,Hotline Call,2.7,Resolved,5
TKT01142,2026-04-24,C00603,D07,Chattogram,Billing & Payment,Hotline Call,3.9,Resolved,5
TKT01028,2026-04-24,C00485,D01,Rajshahi,Connectivity Issue,Hotline Call,5.2,Resolved,4
TKT01241,2026-04-24,C00641,D06,Barishal,Sensor Calibration,In-App Chat,6.9,Resolved,5
TKT00829,2026-04-24,C00350,D01,Rajshahi,Device Setup,Facebook Page,3.6,Resolved,3
TKT00463,2026-04-24,C01109,D08,Sylhet,Sensor Calibration,Hotline Call,9.7,Resolved,5
TKT01130,2026-04-24,C00724,D08,Sylhet,Sensor Calibration,Facebook Page,0.6,Resolved,5
TKT00067,2026-04-24,C00859,D03,Khulna,Sensor Calibration,Field Agent Visit,2.2,Resolved,4
TKT00409,2026-04-24,C01317,D05,Dhaka,Connectivity Issue,Facebook Page,1.2,Resolved,5
TKT00434,2026-04-24,C00674,D05,Dhaka,App/Website Issue,Hotline Call,4.1,Resolved,4
TKT01231,2026-04-25,C01422,D04,Mymensingh,Billing & Payment,In-App Chat,1.4,Escalated,4
TKT01250,2026-04-25,C01478,D08,Sylhet,Connectivity Issue,Hotline Call,13.8,Resolved,4
TKT01144,2026-04-25,C00209,D01,Rajshahi,Sensor Calibration,In-App Chat,2.7,Resolved,4
TKT00964,2026-04-25,C01063,D02,Rangpur,Device Setup,Hotline Call,0.7,Resolved,4
TKT00967,2026-04-25,C00142,D04,Mymensingh,General Inquiry,Facebook Page,0.5,Resolved,4
TKT00485,2026-04-25,C00905,D08,Sylhet,Connectivity Issue,Facebook Page,2.6,Resolved,4
TKT00495,2026-04-25,C01130,D08,Sylhet,Connectivity Issue,Hotline Call,2.0,Resolved,5
TKT00540,2026-04-25,C00123,D01,Rajshahi,Billing & Payment,Field Agent Visit,2.9,Resolved,4
TKT00989,2026-04-25,C00375,D01,Rajshahi,App/Website Issue,In-App Chat,1.7,Resolved,3
TKT01155,2026-04-25,C00641,D06,Barishal,Sensor Calibration,In-App Chat,3.9,Resolved,5
TKT00452,2026-04-25,C01143,D07,Chattogram,Billing & Payment,In-App Chat,2.5,Resolved,4
TKT00319,2026-04-25,C00525,D01,Rajshahi,App/Website Issue,In-App Chat,4.9,Resolved,5
TKT01073,2026-04-25,C01264,D08,Sylhet,App/Website Issue,Hotline Call,1.1,Resolved,4
TKT00834,2026-04-25,C01402,D01,Rajshahi,Billing & Payment,Facebook Page,1.8,Resolved,5
TKT01082,2026-04-25,C00143,D07,Chattogram,Sensor Calibration,Hotline Call,2.3,Resolved,2
TKT00088,2026-04-25,C01417,D04,Mymensingh,Sensor Calibration,In-App Chat,18.0,Resolved,5
TKT00026,2026-04-25,C00829,D07,Chattogram,Billing & Payment,In-App Chat,2.0,Resolved,4
TKT01050,2026-04-25,C00822,D05,Dhaka,Device Setup,In-App Chat,2.1,Resolved,4
TKT00466,2026-04-25,C01087,D06,Barishal,App/Website Issue,In-App Chat,1.8,Resolved,5
TKT00630,2026-04-26,C00030,D05,Dhaka,General Inquiry,Hotline Call,2.6,Resolved,4
TKT00733,2026-04-26,C00239,D01,Rajshahi,App/Website Issue,In-App Chat,4.5,Resolved,4
TKT00375,2026-04-26,C00918,D01,Rajshahi,Connectivity Issue,In-App Chat,2.3,Resolved,4
TKT00736,2026-04-26,C00672,D05,Dhaka,General Inquiry,In-App Chat,0.5,Pending,4
TKT00371,2026-04-26,C01094,D02,Rangpur,App/Website Issue,Field Agent Visit,1.5,Resolved,3
TKT00343,2026-04-26,C00541,D08,Sylhet,Device Setup,In-App Chat,4.2,Resolved,3
TKT00251,2026-04-26,C01194,D08,Sylhet,Connectivity Issue,Facebook Page,4.4,Pending,5
TKT00242,2026-04-26,C00510,D01,Rajshahi,Sensor Calibration,In-App Chat,4.4,Resolved,5
TKT00063,2026-04-26,C00843,D04,Mymensingh,General Inquiry,In-App Chat,1.6,Resolved,4
TKT00436,2026-04-26,C00675,D05,Dhaka,Connectivity Issue,Hotline Call,13.1,Resolved,5
TKT00770,2026-04-26,C00633,D01,Rajshahi,Device Setup,Facebook Page,0.9,Resolved,4
TKT00001,2026-04-26,C01043,D05,Dhaka,App/Website Issue,In-App Chat,5.0,Resolved,4
TKT00983,2026-04-26,C00843,D04,Mymensingh,Device Setup,Hotline Call,5.8,Resolved,4
TKT00802,2026-04-26,C01431,D07,Chattogram,General Inquiry,Facebook Page,0.5,Resolved,5
TKT01128,2026-04-26,C00720,D08,Sylhet,App/Website Issue,Hotline Call,8.8,Resolved,4
TKT01069,2026-04-27,C00646,D07,Chattogram,Connectivity Issue,Field Agent Visit,4.2,Resolved,5
TKT00387,2026-04-27,C01245,D03,Khulna,Device Setup,Hotline Call,3.2,Resolved,5
TKT00406,2026-04-27,C01215,D02,Rangpur,Device Setup,In-App Chat,1.7,Resolved,5
TKT00933,2026-04-27,C00800,D05,Dhaka,App/Website Issue,In-App Chat,3.1,Resolved,4
TKT00910,2026-04-27,C00052,D01,Rajshahi,General Inquiry,In-App Chat,1.4,Resolved,5
TKT01207,2026-04-27,C00670,D03,Khulna,Connectivity Issue,In-App Chat,1.9,Resolved,4
TKT00649,2026-04-27,C00518,D06,Barishal,Connectivity Issue,Facebook Page,1.2,Resolved,3
TKT00917,2026-04-27,C01265,D05,Dhaka,Connectivity Issue,Field Agent Visit,8.6,Resolved,5
TKT00777,2026-04-27,C01080,D03,Khulna,Device Setup,Facebook Page,17.3,Resolved,5
TKT01134,2026-04-27,C01340,D03,Khulna,Device Setup,In-App Chat,3.2,Resolved,5
TKT00767,2026-04-27,C00288,D03,Khulna,Device Setup,Hotline Call,8.8,Resolved,4
TKT00025,2026-04-27,C00095,D02,Rangpur,Billing & Payment,Facebook Page,2.4,Escalated,5
TKT00725,2026-04-27,C00366,D03,Khulna,Connectivity Issue,Hotline Call,7.3,Resolved,3
TKT00687,2026-04-28,C01094,D02,Rangpur,Connectivity Issue,Hotline Call,1.8,Resolved,4
TKT00338,2026-04-28,C01356,D01,Rajshahi,Device Setup,Hotline Call,4.1,Pending,4
TKT01000,2026-04-28,C00979,D04,Mymensingh,Connectivity Issue,Facebook Page,1.5,Pending,4
TKT00987,2026-04-28,C00262,D07,Chattogram,General Inquiry,Field Agent Visit,0.6,Resolved,5
TKT00384,2026-04-28,C00630,D06,Barishal,Connectivity Issue,In-App Chat,12.5,Resolved,4
TKT00776,2026-04-28,C00170,D08,Sylhet,App/Website Issue,Facebook Page,2.0,Resolved,3
TKT00939,2026-04-28,C01102,D03,Khulna,General Inquiry,Hotline Call,1.3,Resolved,5
TKT00482,2026-04-28,C00664,D01,Rajshahi,Sensor Calibration,Field Agent Visit,1.5,Resolved,5
TKT00303,2026-04-28,C01162,D05,Dhaka,Billing & Payment,In-App Chat,4.3,Resolved,3
TKT00137,2026-04-28,C01399,D05,Dhaka,Connectivity Issue,In-App Chat,9.2,Resolved,5
TKT00931,2026-04-28,C00610,D04,Mymensingh,Device Setup,Facebook Page,3.3,Resolved,5
TKT00486,2026-04-28,C00158,D05,Dhaka,App/Website Issue,Hotline Call,3.9,Resolved,4
TKT01005,2026-04-28,C00980,D02,Rangpur,Sensor Calibration,Field Agent Visit,4.9,Resolved,4
TKT00103,2026-04-28,C00324,D04,Mymensingh,App/Website Issue,Hotline Call,0.5,Resolved,4
TKT00094,2026-04-28,C01447,D07,Chattogram,Sensor Calibration,Field Agent Visit,9.3,Resolved,5
TKT00694,2026-04-28,C00822,D05,Dhaka,App/Website Issue,In-App Chat,0.5,Pending,4
TKT00886,2026-04-28,C01016,D02,Rangpur,Connectivity Issue,Hotline Call,7.6,Resolved,3
TKT00616,2026-04-28,C01280,D05,Dhaka,Connectivity Issue,Field Agent Visit,7.9,Pending,4
TKT00090,2026-04-28,C00924,D04,Mymensingh,Connectivity Issue,In-App Chat,5.9,Resolved,5
TKT01215,2026-04-28,C00669,D02,Rangpur,General Inquiry,Hotline Call,0.5,Resolved,4
TKT00044,2026-04-29,C00610,D04,Mymensingh,General Inquiry,In-App Chat,0.5,Resolved,5
TKT00248,2026-04-29,C00718,D01,Rajshahi,General Inquiry,Facebook Page,1.8,Resolved,5
TKT00286,2026-04-29,C01001,D01,Rajshahi,General Inquiry,Field Agent Visit,1.2,Resolved,5
TKT00182,2026-04-29,C00949,D07,Chattogram,Connectivity Issue,Hotline Call,6.8,Resolved,4
TKT00605,2026-04-29,C01492,D07,Chattogram,Device Setup,Facebook Page,2.2,Resolved,1
TKT00984,2026-04-29,C00705,D02,Rangpur,Sensor Calibration,Hotline Call,4.5,Resolved,5
TKT00787,2026-04-29,C00825,D07,Chattogram,App/Website Issue,Facebook Page,5.8,Pending,5
TKT00685,2026-04-29,C00868,D06,Barishal,Device Setup,Facebook Page,3.4,Resolved,5
TKT00617,2026-04-29,C00782,D07,Chattogram,Device Setup,Hotline Call,8.4,Resolved,4
TKT00531,2026-04-29,C00782,D07,Chattogram,General Inquiry,In-App Chat,2.4,Resolved,5
TKT01214,2026-04-29,C00124,D03,Khulna,App/Website Issue,Facebook Page,0.7,Resolved,4
TKT00574,2026-04-29,C00782,D07,Chattogram,Billing & Payment,Hotline Call,2.1,Resolved,4
TKT00215,2026-04-30,C00831,D05,Dhaka,App/Website Issue,Hotline Call,2.2,Resolved,4
TKT00324,2026-04-30,C00722,D03,Khulna,Device Setup,In-App Chat,4.4,Escalated,2
TKT00222,2026-04-30,C01094,D02,Rangpur,Device Setup,Hotline Call,4.7,Resolved,4
TKT01123,2026-04-30,C01365,D04,Mymensingh,Device Setup,In-App Chat,1.3,Resolved,4
TKT00868,2026-04-30,C00090,D04,Mymensingh,App/Website Issue,Facebook Page,2.6,Resolved,5
TKT01076,2026-04-30,C00823,D02,Rangpur,App/Website Issue,In-App Chat,3.6,Resolved,3
TKT00696,2026-04-30,C00724,D08,Sylhet,Billing & Payment,In-App Chat,2.3,Pending,5
TKT01247,2026-04-30,C00611,D04,Mymensingh,Billing & Payment,In-App Chat,0.6,Resolved,3
TKT00457,2026-04-30,C00350,D01,Rajshahi,Sensor Calibration,Facebook Page,4.4,Resolved,5
TKT00479,2026-04-30,C00459,D06,Barishal,General Inquiry,Hotline Call,0.5,Pending,4
TKT00772,2026-04-30,C01468,D02,Rangpur,Sensor Calibration,Facebook Page,6.1,Resolved,4
